"","game_pk","link","gameType","season","gameDate","officialDate","isTie","gameNumber","publicFacing","doubleHeader","gamedayType","tiebreaker","calendarEventID","seasonDisplay","dayNight","scheduledInnings","reverseHomeAwayStatus","inningBreakLength","gamesInSeries","seriesGameNumber","seriesDescription","recordSource","ifNecessary","ifNecessaryDescription","status.abstractGameState","status.codedGameState","status.detailedState","status.statusCode","status.startTimeTBD","status.abstractGameCode","teams.away.score","teams.away.isWinner","teams.away.splitSquad","teams.away.seriesNumber","teams.away.leagueRecord.wins","teams.away.leagueRecord.losses","teams.away.leagueRecord.pct","teams.away.team.id","teams.away.team.name","teams.away.team.link","teams.home.score","teams.home.isWinner","teams.home.splitSquad","teams.home.seriesNumber","teams.home.leagueRecord.wins","teams.home.leagueRecord.losses","teams.home.leagueRecord.pct","teams.home.team.id","teams.home.team.name","teams.home.team.link","venue.id","venue.name","venue.link","content.link","description","rescheduleDate","rescheduleGameDate","status.reason","rescheduledFrom","rescheduledFromDate","resumeDate","resumeGameDate","resumedFrom","resumedFromDate"
"1848",576040,"/api/v1.1/game/576040/feed/live","R","2019","2019-06-29T23:05:00Z","2019-06-29",FALSE,1,TRUE,"N","Y","N","44-576040-2019-06-29","2019","night",9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",0,FALSE,FALSE,27,45,36,".556",494,"Charlotte Knights","/api/v1/teams/494",2,TRUE,FALSE,26,31,50,".383",568,"Norfolk Tides","/api/v1/teams/568",2781,"Harbor Park","/api/v1/venues/2781","/api/v1/game/576040/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1849",587366,"/api/v1.1/game/587366/feed/live","R","2019","2019-06-29T23:15:00Z","2019-06-29",FALSE,1,TRUE,"N","Y","N","44-587366-2019-06-29","2019","night",9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",13,TRUE,FALSE,21,46,22,".676",5010,"Toros de Tijuana","/api/v1/teams/5010",8,FALSE,FALSE,20,29,38,".433",434,"Bravos de Leon","/api/v1/teams/434",5320,"Parque Domingo Santana","/api/v1/venues/5320","/api/v1/game/587366/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1850",579737,"/api/v1.1/game/579737/feed/live","R","2019","2019-06-29T23:35:00Z","2019-06-29",FALSE,1,TRUE,"N","Y","N","44-579737-2019-06-29","2019","night",9,FALSE,120,5,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",6,TRUE,FALSE,20,45,37,".549",588,"New Orleans Baby Cakes","/api/v1/teams/588",3,FALSE,FALSE,21,33,49,".402",235,"Memphis Redbirds","/api/v1/teams/235",2542,"AutoZone Park","/api/v1/venues/2542","/api/v1/game/579737/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1851",580368,"/api/v1.1/game/580368/feed/live","R","2019","2019-06-30T00:05:00Z","2019-06-29",FALSE,1,TRUE,"N","Y","N","44-580368-2019-06-29","2019","night",9,FALSE,120,5,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",12,TRUE,FALSE,21,47,35,".573",451,"Iowa Cubs","/api/v1/teams/451",2,FALSE,FALSE,20,50,32,".610",510,"San Antonio Missions","/api/v1/teams/510",2818,"Nelson Wolff Stadium","/api/v1/venues/2818","/api/v1/game/580368/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1852",580154,"/api/v1.1/game/580154/feed/live","R","2019","2019-06-30T00:05:00Z","2019-06-29",FALSE,1,TRUE,"N","Y","N","44-580154-2019-06-29","2019","night",9,FALSE,120,5,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",3,TRUE,FALSE,21,38,44,".463",541,"Omaha Storm Chasers","/api/v1/teams/541",2,FALSE,FALSE,21,47,34,".580",102,"Round Rock Express","/api/v1/teams/102",2528,"Dell Diamond","/api/v1/venues/2528","/api/v1/game/580154/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1853",579807,"/api/v1.1/game/579807/feed/live","R","2019","2019-06-30T00:05:00Z","2019-06-29",FALSE,1,TRUE,"N","Y","N","44-579807-2019-06-29","2019","night",9,FALSE,120,5,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",10,TRUE,FALSE,21,34,47,".420",238,"Oklahoma City Dodgers","/api/v1/teams/238",7,FALSE,FALSE,21,35,47,".427",556,"Nashville Sounds","/api/v1/teams/556",4715,"First Tennessee Park","/api/v1/venues/4715","/api/v1/game/579807/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1854",580434,"/api/v1.1/game/580434/feed/live","R","2019","2019-06-30T00:05:00Z","2019-06-29",FALSE,1,TRUE,"N","Y","N","44-580434-2019-06-29","2019","night",9,FALSE,120,5,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",3,FALSE,FALSE,21,35,46,".432",561,"Salt Lake Bees","/api/v1/teams/561",12,TRUE,FALSE,21,40,42,".488",529,"Tacoma Rainiers","/api/v1/teams/529",2745,"Cheney Stadium","/api/v1/venues/2745","/api/v1/game/580434/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1855",587306,"/api/v1.1/game/587306/feed/live","R","2019","2019-06-30T00:30:00Z","2019-06-29",FALSE,1,TRUE,"N","Y","N","44-587306-2019-06-29","2019","night",9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",6,FALSE,FALSE,21,25,43,".368",442,"Olmecas de Tabasco","/api/v1/teams/442",12,TRUE,FALSE,22,22,43,".338",447,"Algodoneros Union Laguna","/api/v1/teams/447",2956,"Estadio de la Revolucion","/api/v1/venues/2956","/api/v1/game/587306/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1856",579457,"/api/v1.1/game/579457/feed/live","R","2019","2019-06-30T01:05:00Z","2019-06-29",FALSE,1,TRUE,"N","Y","N","44-579457-2019-06-29","2019","night",9,FALSE,120,5,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",9,TRUE,FALSE,21,42,40,".512",259,"Fresno Grizzlies","/api/v1/teams/259",4,FALSE,FALSE,21,51,31,".622",4904,"El Paso Chihuahuas","/api/v1/teams/4904",4669,"Southwest University Park","/api/v1/venues/4669","/api/v1/game/579457/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1857",580228,"/api/v1.1/game/580228/feed/live","R","2019","2019-06-30T02:05:00Z","2019-06-29",FALSE,1,TRUE,"N","Y","N","44-580228-2019-06-29","2019","night",9,FALSE,120,5,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",1,FALSE,FALSE,21,34,48,".415",342,"Albuquerque Isotopes","/api/v1/teams/342",6,TRUE,FALSE,21,41,40,".506",105,"Sacramento River Cats","/api/v1/teams/105",2529,"Raley Field","/api/v1/venues/2529","/api/v1/game/580228/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1858",579667,"/api/v1.1/game/579667/feed/live","R","2019","2019-06-30T02:05:00Z","2019-06-29",FALSE,1,TRUE,"N","Y","N","44-579667-2019-06-29","2019","night",9,FALSE,120,5,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",20,TRUE,FALSE,21,37,45,".451",2310,"Reno Aces","/api/v1/teams/2310",9,FALSE,FALSE,21,45,37,".549",400,"Las Vegas Aviators","/api/v1/teams/400",5355,"Las Vegas Ballpark","/api/v1/venues/5355","/api/v1/game/579667/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1859",575418,"/api/v1.1/game/575418/feed/live","R","2019","2019-06-30T17:05:00Z","2019-06-30",FALSE,1,TRUE,"N","Y","N","44-575418-2019-06-30","2019","day",9,FALSE,120,3,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",3,FALSE,FALSE,26,41,39,".513",484,"Indianapolis Indians","/api/v1/teams/484",5,TRUE,FALSE,26,46,35,".568",431,"Gwinnett Stripers","/api/v1/teams/431",3810,"Coolray Field","/api/v1/venues/3810","/api/v1/game/575418/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1860",575914,"/api/v1.1/game/575914/feed/live","R","2019","2019-06-30T17:05:00Z","2019-06-30",FALSE,1,TRUE,"N","Y","N","44-575914-2019-06-30","2019","day",9,FALSE,120,3,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",10,TRUE,FALSE,26,33,47,".413",533,"Pawtucket Red Sox","/api/v1/teams/533",5,FALSE,FALSE,26,39,41,".488",534,"Rochester Red Wings","/api/v1/teams/534",2773,"Frontier Field","/api/v1/venues/2773","/api/v1/game/575914/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1861",575347,"/api/v1.1/game/575347/feed/live","R","2019","2019-06-30T17:05:00Z","2019-06-30",FALSE,1,TRUE,"N","Y","N","44-575347-2019-06-30","2019","day",9,FALSE,120,3,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",10,TRUE,FALSE,26,40,42,".488",552,"Syracuse Mets","/api/v1/teams/552",4,FALSE,FALSE,26,42,39,".519",422,"Buffalo Bisons","/api/v1/teams/422",2756,"Sahlen Field","/api/v1/venues/2756","/api/v1/game/575347/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1862",576052,"/api/v1.1/game/576052/feed/live","R","2019","2019-06-30T17:05:00Z","2019-06-30",FALSE,1,TRUE,"N","Y","N","44-576052-2019-06-30","2019","day",9,FALSE,120,3,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",1,FALSE,FALSE,27,45,37,".549",494,"Charlotte Knights","/api/v1/teams/494",6,TRUE,FALSE,26,32,50,".390",568,"Norfolk Tides","/api/v1/teams/568",2781,"Harbor Park","/api/v1/venues/2781","/api/v1/game/576052/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1863",576125,"/api/v1.1/game/576125/feed/live","R","2019","2019-06-30T17:35:00Z","2019-06-30",FALSE,1,TRUE,"N","Y","N","44-576125-2019-06-30","2019","day",9,FALSE,120,3,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",7,FALSE,FALSE,25,46,35,".568",531,"Scranton/Wilkes-Barre RailRiders","/api/v1/teams/531",10,TRUE,FALSE,26,38,41,".481",1410,"Lehigh Valley IronPigs","/api/v1/teams/1410",3230,"Coca-Cola Park","/api/v1/venues/3230","/api/v1/game/576125/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1864",575278,"/api/v1.1/game/575278/feed/live","R","2019","2019-06-30T18:00:00Z","2019-06-30",FALSE,1,TRUE,"N","Y","N","44-575278-2019-06-30","2019","day",9,FALSE,120,3,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",6,FALSE,FALSE,26,49,32,".605",445,"Columbus Clippers","/api/v1/teams/445",7,TRUE,FALSE,26,30,52,".366",416,"Louisville Bats","/api/v1/teams/416",2724,"Louisville Slugger Field","/api/v1/venues/2724","/api/v1/game/575278/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1865",587728,"/api/v1.1/game/587728/feed/live","R","2019","2019-06-30T18:00:00Z","2019-06-30",FALSE,1,TRUE,"N","Y","N","44-587728-2019-06-30","2019","day",9,FALSE,120,3,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",11,FALSE,FALSE,21,44,25,".638",560,"Acereros del Norte","/api/v1/teams/560",12,TRUE,FALSE,22,38,31,".551",520,"Pericos de Puebla","/api/v1/teams/520",2869,"Estadio Hermanos Serdan","/api/v1/venues/2869","/api/v1/game/587728/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1866",587367,"/api/v1.1/game/587367/feed/live","R","2019","2019-06-30T18:15:00Z","2019-06-30",FALSE,1,TRUE,"N","Y","N","44-587367-2019-06-30","2019","day",9,FALSE,120,3,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",11,TRUE,FALSE,21,47,22,".681",5010,"Toros de Tijuana","/api/v1/teams/5010",0,FALSE,FALSE,20,29,39,".426",434,"Bravos de Leon","/api/v1/teams/434",5320,"Parque Domingo Santana","/api/v1/venues/5320","/api/v1/game/587367/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1867",579738,"/api/v1.1/game/579738/feed/live","R","2019","2019-06-30T19:05:00Z","2019-06-30",FALSE,1,TRUE,"N","Y","N","44-579738-2019-06-30","2019","day",9,FALSE,120,5,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",6,FALSE,FALSE,20,45,38,".542",588,"New Orleans Baby Cakes","/api/v1/teams/588",10,TRUE,FALSE,21,34,49,".410",235,"Memphis Redbirds","/api/v1/teams/235",2542,"AutoZone Park","/api/v1/venues/2542","/api/v1/game/579738/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1868",587487,"/api/v1.1/game/587487/feed/live","R","2019","2019-06-30T20:00:00Z","2019-06-30",FALSE,1,TRUE,"N","Y","N","44-587487-2019-06-30","2019","day",9,FALSE,120,3,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",10,TRUE,FALSE,22,32,35,".478",496,"Leones de Yucatan","/api/v1/teams/496",5,FALSE,FALSE,23,30,39,".435",4444,"Generales de Durango","/api/v1/teams/4444",5321,"Estadio Francisco Villa","/api/v1/venues/5321","/api/v1/game/587487/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1869",580229,"/api/v1.1/game/580229/feed/live","R","2019","2019-06-30T20:05:00Z","2019-06-30",FALSE,1,TRUE,"N","Y","N","44-580229-2019-06-30","2019","day",9,FALSE,120,5,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",2,FALSE,FALSE,21,34,49,".410",342,"Albuquerque Isotopes","/api/v1/teams/342",7,TRUE,FALSE,21,42,40,".512",105,"Sacramento River Cats","/api/v1/teams/105",2529,"Raley Field","/api/v1/venues/2529","/api/v1/game/580229/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1870",575697,"/api/v1.1/game/575697/feed/live","R","2019","2019-06-30T20:05:00Z","2019-06-30",FALSE,1,TRUE,"N","Y","N","44-575697-2019-06-30","2019","day",9,FALSE,120,3,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",3,FALSE,FALSE,27,49,33,".598",234,"Durham Bulls","/api/v1/teams/234",9,TRUE,FALSE,26,37,44,".457",512,"Toledo Mud Hens","/api/v1/teams/512",2767,"Fifth Third Field","/api/v1/venues/2767","/api/v1/game/575697/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1871",580435,"/api/v1.1/game/580435/feed/live","R","2019","2019-06-30T20:35:00Z","2019-06-30",FALSE,1,TRUE,"N","Y","N","44-580435-2019-06-30","2019","day",9,FALSE,120,5,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",7,TRUE,FALSE,21,36,46,".439",561,"Salt Lake Bees","/api/v1/teams/561",5,FALSE,FALSE,21,40,43,".482",529,"Tacoma Rainiers","/api/v1/teams/529",2745,"Cheney Stadium","/api/v1/venues/2745","/api/v1/game/580435/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1872",587427,"/api/v1.1/game/587427/feed/live","R","2019","2019-06-30T21:00:00Z","2019-06-30",FALSE,1,TRUE,"N","Y","N","44-587427-2019-06-30","2019","day",9,FALSE,120,3,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",6,FALSE,FALSE,21,44,25,".638",562,"Sultanes de Monterrey","/api/v1/teams/562",8,TRUE,FALSE,20,37,28,".569",532,"Diablos Rojos del Mexico","/api/v1/teams/532",5340,"Estadio Alfredo Harp Helu","/api/v1/venues/5340","/api/v1/game/587427/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1873",587307,"/api/v1.1/game/587307/feed/live","R","2019","2019-06-30T22:00:00Z","2019-06-30",FALSE,1,TRUE,"N","Y","N","44-587307-2019-06-30","2019","night",9,FALSE,120,3,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",17,TRUE,FALSE,21,26,43,".377",442,"Olmecas de Tabasco","/api/v1/teams/442",6,FALSE,FALSE,22,22,44,".333",447,"Algodoneros Union Laguna","/api/v1/teams/447",2956,"Estadio de la Revolucion","/api/v1/venues/2956","/api/v1/game/587307/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1874",587908,"/api/v1.1/game/587908/feed/live","R","2019","2019-06-30T22:00:00Z","2019-06-30",FALSE,1,TRUE,"N","Y","N","44-587908-2019-06-30","2019","night",9,FALSE,120,3,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",5,FALSE,FALSE,23,24,43,".358",523,"Piratas de Campeche","/api/v1/teams/523",7,TRUE,FALSE,20,34,35,".493",502,"Saraperos de Saltillo","/api/v1/teams/502",2953,"Parque Francisco I. Madero","/api/v1/venues/2953","/api/v1/game/587908/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1875",587547,"/api/v1.1/game/587547/feed/live","R","2019","2019-06-30T22:00:00Z","2019-06-30",FALSE,1,TRUE,"N","Y","N","44-587547-2019-06-30","2019","night",9,FALSE,120,3,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",10,TRUE,FALSE,20,38,31,".551",536,"Tecolotes de los Dos Laredos","/api/v1/teams/536",7,FALSE,FALSE,22,41,28,".594",579,"Guerreros de Oaxaca","/api/v1/teams/579",2951,"Parque Lic. Eduardo Vasconcelos","/api/v1/venues/2951","/api/v1/game/587547/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1876",587848,"/api/v1.1/game/587848/feed/live","R","2019","2019-06-30T23:00:00Z","2019-06-30",FALSE,1,TRUE,"N","Y","N","44-587848-2019-06-30","2019","night",9,FALSE,120,3,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",15,TRUE,FALSE,22,31,38,".449",569,"Tigres de Quintana Roo","/api/v1/teams/569",14,FALSE,FALSE,22,29,40,".420",528,"Rieleros de Aguascalientes","/api/v1/teams/528",2929,"Estadio Alberto Romo Chavez","/api/v1/venues/2929","/api/v1/game/587848/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1877",580369,"/api/v1.1/game/580369/feed/live","R","2019","2019-06-30T23:05:00Z","2019-06-30",FALSE,1,TRUE,"N","Y","N","44-580369-2019-06-30","2019","night",9,FALSE,120,5,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",2,FALSE,FALSE,21,47,36,".566",451,"Iowa Cubs","/api/v1/teams/451",10,TRUE,FALSE,20,51,32,".614",510,"San Antonio Missions","/api/v1/teams/510",2818,"Nelson Wolff Stadium","/api/v1/venues/2818","/api/v1/game/580369/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1878",580155,"/api/v1.1/game/580155/feed/live","R","2019","2019-06-30T23:05:00Z","2019-06-30",FALSE,1,TRUE,"N","Y","N","44-580155-2019-06-30","2019","night",9,FALSE,120,5,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",6,FALSE,FALSE,21,38,45,".458",541,"Omaha Storm Chasers","/api/v1/teams/541",7,TRUE,FALSE,21,48,34,".585",102,"Round Rock Express","/api/v1/teams/102",2528,"Dell Diamond","/api/v1/venues/2528","/api/v1/game/580155/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1879",579808,"/api/v1.1/game/579808/feed/live","R","2019","2019-06-30T23:15:00Z","2019-06-30",FALSE,1,TRUE,"N","Y","N","44-579808-2019-06-30","2019","night",9,FALSE,120,5,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",13,TRUE,FALSE,21,35,47,".427",238,"Oklahoma City Dodgers","/api/v1/teams/238",6,FALSE,FALSE,21,35,48,".422",556,"Nashville Sounds","/api/v1/teams/556",4715,"First Tennessee Park","/api/v1/venues/4715","/api/v1/game/579808/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1880",579458,"/api/v1.1/game/579458/feed/live","R","2019","2019-07-01T00:05:00Z","2019-06-30",FALSE,1,TRUE,"N","Y","N","44-579458-2019-06-30","2019","night",9,FALSE,120,5,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",7,TRUE,FALSE,21,43,40,".518",259,"Fresno Grizzlies","/api/v1/teams/259",4,FALSE,FALSE,21,51,32,".614",4904,"El Paso Chihuahuas","/api/v1/teams/4904",4669,"Southwest University Park","/api/v1/venues/4669","/api/v1/game/579458/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1881",579668,"/api/v1.1/game/579668/feed/live","R","2019","2019-07-01T02:05:00Z","2019-06-30",FALSE,1,TRUE,"N","Y","N","44-579668-2019-06-30","2019","night",9,FALSE,120,5,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",3,FALSE,FALSE,21,37,46,".446",2310,"Reno Aces","/api/v1/teams/2310",4,TRUE,FALSE,21,46,37,".554",400,"Las Vegas Aviators","/api/v1/teams/400",5355,"Las Vegas Ballpark","/api/v1/venues/5355","/api/v1/game/579668/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1882",575829,"/api/v1.1/game/575829/feed/live","R","2019","2019-07-01T22:05:00Z","2019-07-01",FALSE,1,TRUE,"N","Y","N","44-575829-2019-07-01","2019","night",9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",5,TRUE,FALSE,26,47,35,".573",531,"Scranton/Wilkes-Barre RailRiders","/api/v1/teams/531",1,FALSE,FALSE,27,33,48,".407",533,"Pawtucket Red Sox","/api/v1/teams/533",2808,"McCoy Stadium","/api/v1/venues/2808","/api/v1/game/575829/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1883",575265,"/api/v1.1/game/575265/feed/live","R","2019","2019-07-01T23:00:00Z","2019-07-01",FALSE,1,TRUE,"N","Y","N","44-575265-2019-07-01","2019","night",9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",7,TRUE,FALSE,27,42,39,".519",484,"Indianapolis Indians","/api/v1/teams/484",6,FALSE,FALSE,27,30,53,".361",416,"Louisville Bats","/api/v1/teams/416",2724,"Louisville Slugger Field","/api/v1/venues/2724","/api/v1/game/575265/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1884",575195,"/api/v1.1/game/575195/feed/live","R","2019","2019-07-01T23:05:00Z","2019-07-01",FALSE,1,TRUE,"N","Y","N","44-575195-2019-07-01","2019","night",9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",4,TRUE,FALSE,28,46,37,".554",494,"Charlotte Knights","/api/v1/teams/494",3,FALSE,FALSE,28,49,34,".590",234,"Durham Bulls","/api/v1/teams/234",2541,"Durham Bulls Athletic Park","/api/v1/venues/2541","/api/v1/game/575195/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1885",575686,"/api/v1.1/game/575686/feed/live","R","2019","2019-07-01T23:05:00Z","2019-07-01",FALSE,1,TRUE,"N","Y","N","44-575686-2019-07-01","2019","night",9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",12,TRUE,FALSE,27,50,32,".610",445,"Columbus Clippers","/api/v1/teams/445",2,FALSE,FALSE,27,37,45,".451",512,"Toledo Mud Hens","/api/v1/teams/512",2767,"Fifth Third Field","/api/v1/venues/2767","/api/v1/game/575686/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1886",575901,"/api/v1.1/game/575901/feed/live","R","2019","2019-07-01T23:05:00Z","2019-07-01",FALSE,1,TRUE,"N","Y","N","44-575901-2019-07-01","2019","night",9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",7,FALSE,FALSE,27,40,43,".482",552,"Syracuse Mets","/api/v1/teams/552",9,TRUE,FALSE,27,40,41,".494",534,"Rochester Red Wings","/api/v1/teams/534",2773,"Frontier Field","/api/v1/venues/2773","/api/v1/game/575901/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1887",576041,"/api/v1.1/game/576041/feed/live","R","2019","2019-07-01T23:05:00Z","2019-07-01",FALSE,1,TRUE,"N","Y","N","44-576041-2019-07-01","2019","night",9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",8,TRUE,FALSE,27,47,35,".573",431,"Gwinnett Stripers","/api/v1/teams/431",1,FALSE,FALSE,27,32,51,".386",568,"Norfolk Tides","/api/v1/teams/568",2781,"Harbor Park","/api/v1/venues/2781","/api/v1/game/576041/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1888",575336,"/api/v1.1/game/575336/feed/live","R","2019","2019-07-01T23:05:00Z","2019-07-01",FALSE,1,TRUE,"N","Y","N","44-575336-2019-07-01","2019","night",9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",6,TRUE,FALSE,27,39,41,".488",1410,"Lehigh Valley IronPigs","/api/v1/teams/1410",4,FALSE,FALSE,27,42,40,".512",422,"Buffalo Bisons","/api/v1/teams/422",2756,"Sahlen Field","/api/v1/venues/2756","/api/v1/game/575336/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1889",579739,"/api/v1.1/game/579739/feed/live","R","2019","2019-07-01T23:35:00Z","2019-07-01",FALSE,1,TRUE,"N","Y","N","44-579739-2019-07-01","2019","night",9,FALSE,120,5,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",4,TRUE,FALSE,20,46,38,".548",588,"New Orleans Baby Cakes","/api/v1/teams/588",3,FALSE,FALSE,21,34,50,".405",235,"Memphis Redbirds","/api/v1/teams/235",2542,"AutoZone Park","/api/v1/venues/2542","/api/v1/game/579739/content",NA,NA,NA,NA,NA,NA,"2019-07-02T22:05:00Z","2019-07-02",NA,NA
"1890",580370,"/api/v1.1/game/580370/feed/live","R","2019","2019-07-02T00:05:00Z","2019-07-01",FALSE,1,TRUE,"N","Y","N","44-580370-2019-07-01","2019","night",9,FALSE,120,5,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",5,TRUE,FALSE,21,48,36,".571",451,"Iowa Cubs","/api/v1/teams/451",3,FALSE,FALSE,20,51,33,".607",510,"San Antonio Missions","/api/v1/teams/510",2818,"Nelson Wolff Stadium","/api/v1/venues/2818","/api/v1/game/580370/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1891",580156,"/api/v1.1/game/580156/feed/live","R","2019","2019-07-02T00:05:00Z","2019-07-01",FALSE,1,TRUE,"N","Y","N","44-580156-2019-07-01","2019","night",9,FALSE,120,5,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",0,FALSE,FALSE,21,38,46,".452",541,"Omaha Storm Chasers","/api/v1/teams/541",5,TRUE,FALSE,21,49,34,".590",102,"Round Rock Express","/api/v1/teams/102",2528,"Dell Diamond","/api/v1/venues/2528","/api/v1/game/580156/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1892",579809,"/api/v1.1/game/579809/feed/live","R","2019","2019-07-02T00:05:00Z","2019-07-01",FALSE,1,TRUE,"N","Y","N","44-579809-2019-07-01","2019","night",9,FALSE,120,5,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",3,FALSE,FALSE,21,35,48,".422",238,"Oklahoma City Dodgers","/api/v1/teams/238",4,TRUE,FALSE,21,36,48,".429",556,"Nashville Sounds","/api/v1/teams/556",4715,"First Tennessee Park","/api/v1/venues/4715","/api/v1/game/579809/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
