"","game_pk","link","gameType","season","gameDate","officialDate","isTie","gameNumber","publicFacing","doubleHeader","gamedayType","tiebreaker","calendarEventID","seasonDisplay","dayNight","scheduledInnings","reverseHomeAwayStatus","inningBreakLength","gamesInSeries","seriesGameNumber","seriesDescription","recordSource","ifNecessary","ifNecessaryDescription","status.abstractGameState","status.codedGameState","status.detailedState","status.statusCode","status.startTimeTBD","status.abstractGameCode","teams.away.score","teams.away.isWinner","teams.away.splitSquad","teams.away.seriesNumber","teams.away.leagueRecord.wins","teams.away.leagueRecord.losses","teams.away.leagueRecord.pct","teams.away.team.id","teams.away.team.name","teams.away.team.link","teams.home.score","teams.home.isWinner","teams.home.splitSquad","teams.home.seriesNumber","teams.home.leagueRecord.wins","teams.home.leagueRecord.losses","teams.home.leagueRecord.pct","teams.home.team.id","teams.home.team.name","teams.home.team.link","venue.id","venue.name","venue.link","content.link","resumeDate","resumeGameDate","rescheduleDate","rescheduleGameDate","status.reason","resumedFrom","resumedFromDate","rescheduledFrom","rescheduledFromDate","description"
"108",578705,"/api/v1.1/game/578705/feed/live","R","2019","2019-06-23T20:05:00Z","2019-06-23",FALSE,1,TRUE,"N","Y","N","44-578705-2019-06-23","2019","day",9,FALSE,120,3,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",1,FALSE,FALSE,4,2,7,".222",458,"Auburn Doubledays","/api/v1/teams/458",2,TRUE,FALSE,4,7,3,".700",545,"Mahoning Valley Scrappers","/api/v1/teams/545",2738,"Eastwood Field","/api/v1/venues/2738","/api/v1/game/578705/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109",578591,"/api/v1.1/game/578591/feed/live","R","2019","2019-06-23T20:05:00Z","2019-06-23",FALSE,1,TRUE,"N","Y","N","44-578591-2019-06-23","2019","day",9,FALSE,120,3,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",6,TRUE,FALSE,4,7,2,".778",558,"Lowell Spinners","/api/v1/teams/558",5,FALSE,FALSE,4,3,7,".300",571,"Connecticut Tigers","/api/v1/teams/571",2845,"Dodd Stadium","/api/v1/venues/2845","/api/v1/game/578591/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110",578629,"/api/v1.1/game/578629/feed/live","R","2019","2019-06-23T20:35:00Z","2019-06-23",FALSE,1,TRUE,"N","Y","N","44-578629-2019-06-23","2019","day",9,FALSE,120,3,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",1,FALSE,FALSE,4,5,5,".500",488,"Aberdeen IronBirds","/api/v1/teams/488",5,TRUE,FALSE,4,5,5,".500",537,"Hudson Valley Renegades","/api/v1/teams/537",2757,"Dutchess Stadium","/api/v1/venues/2757","/api/v1/game/578629/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111",578819,"/api/v1.1/game/578819/feed/live","R","2019","2019-06-23T21:00:00Z","2019-06-23",FALSE,1,TRUE,"N","Y","N","44-578819-2019-06-23","2019","night",9,FALSE,120,3,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",7,TRUE,FALSE,4,5,5,".500",462,"Vermont Lake Monsters","/api/v1/teams/462",6,FALSE,FALSE,4,4,5,".444",577,"Tri-City ValleyCats","/api/v1/teams/577",2792,"Joseph L. Bruno Stadium","/api/v1/venues/2792","/api/v1/game/578819/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112",578897,"/api/v1.1/game/578897/feed/live","R","2019","2019-06-23T21:05:00Z","2019-06-23",FALSE,1,TRUE,"N","Y","N","44-578897-2019-06-23","2019","night",9,FALSE,120,3,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",6,TRUE,FALSE,4,6,3,".667",511,"Batavia Muckdogs","/api/v1/teams/511",1,FALSE,FALSE,4,2,8,".200",449,"Williamsport Crosscutters","/api/v1/teams/449",2735,"BB&T Ballpark","/api/v1/venues/2735","/api/v1/game/578897/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",578236,"/api/v1.1/game/578236/feed/live","R","2019","2019-06-23T23:05:00Z","2019-06-23",FALSE,1,TRUE,"N","Y","N","44-578236-2019-06-23","2019","day",9,FALSE,120,4,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",1,FALSE,FALSE,3,3,7,".300",435,"Vancouver Canadians","/api/v1/teams/435",4,TRUE,FALSE,3,6,4,".600",419,"Hillsboro Hops","/api/v1/teams/419",4429,"Ron Tonkin Field","/api/v1/venues/4429","/api/v1/game/578236/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",578198,"/api/v1.1/game/578198/feed/live","R","2019","2019-06-23T23:05:00Z","2019-06-23",FALSE,1,TRUE,"N","Y","N","44-578198-2019-06-23","2019","day",9,FALSE,120,4,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",6,FALSE,FALSE,3,6,4,".600",578,"Salem-Keizer Volcanoes","/api/v1/teams/578",8,TRUE,FALSE,3,4,6,".400",403,"Everett AquaSox","/api/v1/teams/403",2762,"Funko Field","/api/v1/venues/2762","/api/v1/game/578198/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115",578163,"/api/v1.1/game/578163/feed/live","R","2019","2019-06-24T00:05:00Z","2019-06-23",FALSE,1,TRUE,"N","Y","N","44-578163-2019-06-23","2019","night",9,FALSE,120,4,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",3,FALSE,FALSE,3,4,6,".400",460,"Tri-City Dust Devils","/api/v1/teams/460",4,TRUE,FALSE,3,6,4,".600",461,"Eugene Emeralds","/api/v1/teams/461",4109,"PK Park","/api/v1/venues/4109","/api/v1/game/578163/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116",578312,"/api/v1.1/game/578312/feed/live","R","2019","2019-06-24T00:09:00Z","2019-06-23",FALSE,1,TRUE,"N","Y","N","44-578312-2019-06-23","2019","night",9,FALSE,120,4,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",1,FALSE,FALSE,3,3,7,".300",480,"Boise Hawks","/api/v1/teams/480",9,TRUE,FALSE,3,8,2,".800",486,"Spokane Indians","/api/v1/teams/486",2730,"Avista Stadium","/api/v1/venues/2730","/api/v1/game/578312/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117",578313,"/api/v1.1/game/578313/feed/live","R","2019","2019-06-25T01:30:00Z","2019-06-24",FALSE,1,TRUE,"N","Y","N","44-578313-2019-06-24","2019","night",9,FALSE,120,4,4,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",2,FALSE,FALSE,3,3,8,".273",480,"Boise Hawks","/api/v1/teams/480",3,TRUE,FALSE,3,9,2,".818",486,"Spokane Indians","/api/v1/teams/486",2730,"Avista Stadium","/api/v1/venues/2730","/api/v1/game/578313/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118",578237,"/api/v1.1/game/578237/feed/live","R","2019","2019-06-25T02:05:00Z","2019-06-24",FALSE,1,TRUE,"N","Y","N","44-578237-2019-06-24","2019","night",9,FALSE,120,4,4,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",4,FALSE,FALSE,3,3,8,".273",435,"Vancouver Canadians","/api/v1/teams/435",13,TRUE,FALSE,3,7,4,".636",419,"Hillsboro Hops","/api/v1/teams/419",4429,"Ron Tonkin Field","/api/v1/venues/4429","/api/v1/game/578237/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119",578164,"/api/v1.1/game/578164/feed/live","R","2019","2019-06-25T02:05:00Z","2019-06-24",FALSE,1,TRUE,"N","Y","N","44-578164-2019-06-24","2019","night",9,FALSE,120,4,4,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",3,FALSE,FALSE,3,4,7,".364",460,"Tri-City Dust Devils","/api/v1/teams/460",5,TRUE,FALSE,3,7,4,".636",461,"Eugene Emeralds","/api/v1/teams/461",4109,"PK Park","/api/v1/venues/4109","/api/v1/game/578164/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",578199,"/api/v1.1/game/578199/feed/live","R","2019","2019-06-25T02:05:00Z","2019-06-24",FALSE,1,TRUE,"N","Y","N","44-578199-2019-06-24","2019","night",9,FALSE,120,4,4,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",13,TRUE,FALSE,3,7,4,".636",578,"Salem-Keizer Volcanoes","/api/v1/teams/578",3,FALSE,FALSE,3,4,7,".364",403,"Everett AquaSox","/api/v1/teams/403",2762,"Funko Field","/api/v1/venues/2762","/api/v1/game/578199/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",578476,"/api/v1.1/game/578476/feed/live","R","2019","2019-06-25T23:00:00Z","2019-06-25",FALSE,1,TRUE,"N","Y","N","44-578476-2019-06-25","2019","night",9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",3,FALSE,FALSE,5,2,9,".182",449,"Williamsport Crosscutters","/api/v1/teams/449",4,TRUE,FALSE,5,3,7,".300",458,"Auburn Doubledays","/api/v1/teams/458",2763,"Falcon Park","/api/v1/venues/2763","/api/v1/game/578476/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122",578782,"/api/v1.1/game/578782/feed/live","R","2019","2019-06-25T23:00:00Z","2019-06-25",FALSE,1,TRUE,"N","Y","N","44-578782-2019-06-25","2019","night",9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",7,TRUE,FALSE,5,6,5,".545",537,"Hudson Valley Renegades","/api/v1/teams/537",6,FALSE,FALSE,5,5,5,".500",586,"Staten Island Yankees","/api/v1/teams/586",2836,"Richmond County Bank Ballpark","/api/v1/venues/2836","/api/v1/game/578782/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123",578440,"/api/v1.1/game/578440/feed/live","R","2019","2019-06-25T23:05:00Z","2019-06-25",FALSE,1,TRUE,"N","Y","N","44-578440-2019-06-25","2019","night",9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",7,TRUE,FALSE,5,5,5,".500",453,"Brooklyn Cyclones","/api/v1/teams/453",6,FALSE,FALSE,5,5,6,".455",488,"Aberdeen IronBirds","/api/v1/teams/488",2837,"Leidos Field at Ripken Stadium","/api/v1/venues/2837","/api/v1/game/578440/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124",578858,"/api/v1.1/game/578858/feed/live","R","2019","2019-06-25T23:05:00Z","2019-06-25",FALSE,1,TRUE,"N","Y","N","44-578858-2019-06-25","2019","night",9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",6,TRUE,FALSE,5,4,7,".364",571,"Connecticut Tigers","/api/v1/teams/571",3,FALSE,FALSE,5,5,6,".455",462,"Vermont Lake Monsters","/api/v1/teams/462",2744,"Centennial Field","/api/v1/venues/2744","/api/v1/game/578858/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125",578742,"/api/v1.1/game/578742/feed/live","R","2019","2019-06-25T23:05:00Z","2019-06-25",FALSE,1,TRUE,"N","Y","N","44-578742-2019-06-25","2019","night",9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",9,FALSE,FALSE,5,7,4,".636",545,"Mahoning Valley Scrappers","/api/v1/teams/545",13,TRUE,FALSE,5,7,4,".636",1174,"State College Spikes","/api/v1/teams/1174",2912,"Medlar Field at Lubrano Park","/api/v1/venues/2912","/api/v1/game/578742/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126",578515,"/api/v1.1/game/578515/feed/live","R","2019","2019-06-25T23:05:00Z","2019-06-25",FALSE,1,TRUE,"N","Y","N","44-578515-2019-06-25","2019","night",9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",3,FALSE,FALSE,5,6,5,".545",5020,"West Virginia Black Bears","/api/v1/teams/5020",7,TRUE,FALSE,5,7,3,".700",511,"Batavia Muckdogs","/api/v1/teams/511",2758,"Dwyer Stadium","/api/v1/venues/2758","/api/v1/game/578515/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",578124,"/api/v1.1/game/578124/feed/live","R","2019","2019-06-26T01:15:00Z","2019-06-25",FALSE,1,TRUE,"N","Y","N","44-578124-2019-06-25","2019","night",9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",0,FALSE,FALSE,4,7,5,".583",461,"Eugene Emeralds","/api/v1/teams/461",4,TRUE,FALSE,4,4,8,".333",480,"Boise Hawks","/api/v1/teams/480",2810,"Memorial Stadium","/api/v1/venues/2810","/api/v1/game/578124/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128",578314,"/api/v1.1/game/578314/feed/live","R","2019","2019-06-26T01:30:00Z","2019-06-25",FALSE,1,TRUE,"N","Y","N","44-578314-2019-06-25","2019","night",9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",3,TRUE,FALSE,4,5,7,".417",460,"Tri-City Dust Devils","/api/v1/teams/460",1,FALSE,FALSE,4,9,3,".750",486,"Spokane Indians","/api/v1/teams/486",2730,"Avista Stadium","/api/v1/venues/2730","/api/v1/game/578314/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129",578279,"/api/v1.1/game/578279/feed/live","R","2019","2019-06-26T01:35:00Z","2019-06-25",FALSE,1,TRUE,"N","Y","N","44-578279-2019-06-25","2019","night",9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",7,TRUE,FALSE,4,8,4,".667",419,"Hillsboro Hops","/api/v1/teams/419",0,FALSE,FALSE,4,7,5,".583",578,"Salem-Keizer Volcanoes","/api/v1/teams/578",2859,"Volcanoes Stadium","/api/v1/venues/2859","/api/v1/game/578279/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130",578200,"/api/v1.1/game/578200/feed/live","R","2019","2019-06-26T02:05:00Z","2019-06-25",FALSE,1,TRUE,"N","Y","N","44-578200-2019-06-25","2019","night",9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",5,FALSE,FALSE,4,3,9,".250",435,"Vancouver Canadians","/api/v1/teams/435",6,TRUE,FALSE,4,5,7,".417",403,"Everett AquaSox","/api/v1/teams/403",2762,"Funko Field","/api/v1/venues/2762","/api/v1/game/578200/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131",578668,"/api/v1.1/game/578668/feed/live","R","2019","2019-06-25T23:05:00Z","2019-06-26",NA,1,TRUE,"N","Y","N","44-578668-2019-06-25","2019","night",7,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","D","Postponed","DR",FALSE,"F",NA,NA,FALSE,5,4,6,".400",577,"Tri-City ValleyCats","/api/v1/teams/577",NA,NA,FALSE,5,8,2,".800",558,"Lowell Spinners","/api/v1/teams/558",2760,"Edward A. LeLacheur Park","/api/v1/venues/2760","/api/v1/game/578668/content",NA,NA,"2019-06-26T22:10:00Z","2019-06-26","Rain",NA,NA,NA,NA,NA
"132",578669,"/api/v1.1/game/578669/feed/live","R","2019","2019-06-26T22:05:00Z","2019-06-26",FALSE,1,TRUE,"Y","Y","N","44-578669-2019-06-26","2019","night",7,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",1,FALSE,FALSE,5,4,6,".400",577,"Tri-City ValleyCats","/api/v1/teams/577",2,TRUE,FALSE,5,8,2,".800",558,"Lowell Spinners","/api/v1/teams/558",2760,"Edward A. LeLacheur Park","/api/v1/venues/2760","/api/v1/game/578669/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133",578668,"/api/v1.1/game/578668/feed/live","R","2019","2019-06-26T22:10:00Z","2019-06-26",FALSE,2,TRUE,"Y","Y","N","44-578668-2019-06-26","2019","night",7,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",TRUE,"F",0,FALSE,FALSE,5,4,7,".364",577,"Tri-City ValleyCats","/api/v1/teams/577",7,TRUE,FALSE,5,9,2,".818",558,"Lowell Spinners","/api/v1/teams/558",2760,"Edward A. LeLacheur Park","/api/v1/venues/2760","/api/v1/game/578668/content",NA,NA,NA,NA,NA,NA,NA,"2019-06-25T23:05:00Z","2019-06-25","Makeup of 6/25 PPD"
"134",578477,"/api/v1.1/game/578477/feed/live","R","2019","2019-06-26T23:00:00Z","2019-06-26",FALSE,1,TRUE,"N","Y","N","44-578477-2019-06-26","2019","night",9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",2,FALSE,FALSE,5,2,10,".167",449,"Williamsport Crosscutters","/api/v1/teams/449",5,TRUE,FALSE,5,4,7,".364",458,"Auburn Doubledays","/api/v1/teams/458",2763,"Falcon Park","/api/v1/venues/2763","/api/v1/game/578477/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135",578783,"/api/v1.1/game/578783/feed/live","R","2019","2019-06-26T23:00:00Z","2019-06-26",FALSE,1,TRUE,"N","Y","N","44-578783-2019-06-26","2019","night",9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",2,FALSE,FALSE,5,6,6,".500",537,"Hudson Valley Renegades","/api/v1/teams/537",3,TRUE,FALSE,5,6,5,".545",586,"Staten Island Yankees","/api/v1/teams/586",2836,"Richmond County Bank Ballpark","/api/v1/venues/2836","/api/v1/game/578783/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136",578441,"/api/v1.1/game/578441/feed/live","R","2019","2019-06-26T23:05:00Z","2019-06-26",FALSE,1,TRUE,"N","Y","N","44-578441-2019-06-26","2019","night",9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",2,TRUE,FALSE,5,6,5,".545",453,"Brooklyn Cyclones","/api/v1/teams/453",1,FALSE,FALSE,5,5,7,".417",488,"Aberdeen IronBirds","/api/v1/teams/488",2837,"Leidos Field at Ripken Stadium","/api/v1/venues/2837","/api/v1/game/578441/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137",578859,"/api/v1.1/game/578859/feed/live","R","2019","2019-06-26T23:05:00Z","2019-06-26",FALSE,1,TRUE,"N","Y","N","44-578859-2019-06-26","2019","night",9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",4,FALSE,FALSE,5,4,8,".333",571,"Connecticut Tigers","/api/v1/teams/571",6,TRUE,FALSE,5,6,6,".500",462,"Vermont Lake Monsters","/api/v1/teams/462",2744,"Centennial Field","/api/v1/venues/2744","/api/v1/game/578859/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138",578743,"/api/v1.1/game/578743/feed/live","R","2019","2019-06-26T23:05:00Z","2019-06-26",FALSE,1,TRUE,"N","Y","N","44-578743-2019-06-26","2019","night",9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",4,FALSE,FALSE,5,7,5,".583",545,"Mahoning Valley Scrappers","/api/v1/teams/545",8,TRUE,FALSE,5,8,4,".667",1174,"State College Spikes","/api/v1/teams/1174",2912,"Medlar Field at Lubrano Park","/api/v1/venues/2912","/api/v1/game/578743/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139",578516,"/api/v1.1/game/578516/feed/live","R","2019","2019-06-26T23:05:00Z","2019-06-26",FALSE,1,TRUE,"N","Y","N","44-578516-2019-06-26","2019","night",9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",2,FALSE,FALSE,5,6,6,".500",5020,"West Virginia Black Bears","/api/v1/teams/5020",4,TRUE,FALSE,5,8,3,".727",511,"Batavia Muckdogs","/api/v1/teams/511",2758,"Dwyer Stadium","/api/v1/venues/2758","/api/v1/game/578516/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140",578125,"/api/v1.1/game/578125/feed/live","R","2019","2019-06-27T01:15:00Z","2019-06-26",FALSE,1,TRUE,"N","Y","N","44-578125-2019-06-26","2019","night",9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",5,FALSE,FALSE,4,7,6,".538",461,"Eugene Emeralds","/api/v1/teams/461",11,TRUE,FALSE,4,5,8,".385",480,"Boise Hawks","/api/v1/teams/480",2810,"Memorial Stadium","/api/v1/venues/2810","/api/v1/game/578125/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141",578315,"/api/v1.1/game/578315/feed/live","R","2019","2019-06-27T01:30:00Z","2019-06-26",FALSE,1,TRUE,"N","Y","N","44-578315-2019-06-26","2019","night",9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",5,TRUE,FALSE,4,6,7,".462",460,"Tri-City Dust Devils","/api/v1/teams/460",2,FALSE,FALSE,4,9,4,".692",486,"Spokane Indians","/api/v1/teams/486",2730,"Avista Stadium","/api/v1/venues/2730","/api/v1/game/578315/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142",578280,"/api/v1.1/game/578280/feed/live","R","2019","2019-06-27T01:35:00Z","2019-06-26",FALSE,1,TRUE,"N","Y","N","44-578280-2019-06-26","2019","night",9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",3,FALSE,FALSE,4,8,5,".615",419,"Hillsboro Hops","/api/v1/teams/419",5,TRUE,FALSE,4,8,5,".615",578,"Salem-Keizer Volcanoes","/api/v1/teams/578",2859,"Volcanoes Stadium","/api/v1/venues/2859","/api/v1/game/578280/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143",578201,"/api/v1.1/game/578201/feed/live","R","2019","2019-06-27T02:05:00Z","2019-06-26",FALSE,1,TRUE,"N","Y","N","44-578201-2019-06-26","2019","night",9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",6,FALSE,FALSE,4,3,10,".231",435,"Vancouver Canadians","/api/v1/teams/435",7,TRUE,FALSE,4,6,7,".462",403,"Everett AquaSox","/api/v1/teams/403",2762,"Funko Field","/api/v1/venues/2762","/api/v1/game/578201/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144",578478,"/api/v1.1/game/578478/feed/live","R","2019","2019-06-27T23:00:00Z","2019-06-27",FALSE,1,TRUE,"N","Y","N","44-578478-2019-06-27","2019","night",9,FALSE,120,3,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",0,FALSE,FALSE,5,2,11,".154",449,"Williamsport Crosscutters","/api/v1/teams/449",1,TRUE,FALSE,5,5,7,".417",458,"Auburn Doubledays","/api/v1/teams/458",2763,"Falcon Park","/api/v1/venues/2763","/api/v1/game/578478/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145",578784,"/api/v1.1/game/578784/feed/live","R","2019","2019-06-27T23:00:00Z","2019-06-27",FALSE,1,TRUE,"N","Y","N","44-578784-2019-06-27","2019","night",9,FALSE,120,3,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",2,FALSE,FALSE,5,6,7,".462",537,"Hudson Valley Renegades","/api/v1/teams/537",3,TRUE,FALSE,5,7,5,".583",586,"Staten Island Yankees","/api/v1/teams/586",2836,"Richmond County Bank Ballpark","/api/v1/venues/2836","/api/v1/game/578784/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146",578442,"/api/v1.1/game/578442/feed/live","R","2019","2019-06-27T23:05:00Z","2019-06-27",FALSE,1,TRUE,"N","Y","N","44-578442-2019-06-27","2019","night",9,FALSE,120,3,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",4,TRUE,FALSE,5,7,5,".583",453,"Brooklyn Cyclones","/api/v1/teams/453",3,FALSE,FALSE,5,5,8,".385",488,"Aberdeen IronBirds","/api/v1/teams/488",2837,"Leidos Field at Ripken Stadium","/api/v1/venues/2837","/api/v1/game/578442/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147",578860,"/api/v1.1/game/578860/feed/live","R","2019","2019-06-27T23:05:00Z","2019-06-27",FALSE,1,TRUE,"N","Y","N","44-578860-2019-06-27","2019","night",9,FALSE,120,3,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",3,FALSE,FALSE,5,4,9,".308",571,"Connecticut Tigers","/api/v1/teams/571",4,TRUE,FALSE,5,7,6,".538",462,"Vermont Lake Monsters","/api/v1/teams/462",2744,"Centennial Field","/api/v1/venues/2744","/api/v1/game/578860/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148",578670,"/api/v1.1/game/578670/feed/live","R","2019","2019-06-27T23:05:00Z","2019-06-27",FALSE,1,TRUE,"N","Y","N","44-578670-2019-06-27","2019","night",9,FALSE,120,3,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",3,FALSE,FALSE,5,4,8,".333",577,"Tri-City ValleyCats","/api/v1/teams/577",7,TRUE,FALSE,5,10,2,".833",558,"Lowell Spinners","/api/v1/teams/558",2760,"Edward A. LeLacheur Park","/api/v1/venues/2760","/api/v1/game/578670/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149",578744,"/api/v1.1/game/578744/feed/live","R","2019","2019-06-27T23:05:00Z","2019-06-27",FALSE,1,TRUE,"N","Y","N","44-578744-2019-06-27","2019","night",9,FALSE,120,3,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",1,FALSE,FALSE,5,7,6,".538",545,"Mahoning Valley Scrappers","/api/v1/teams/545",3,TRUE,FALSE,5,9,4,".692",1174,"State College Spikes","/api/v1/teams/1174",2912,"Medlar Field at Lubrano Park","/api/v1/venues/2912","/api/v1/game/578744/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150",578517,"/api/v1.1/game/578517/feed/live","R","2019","2019-06-27T23:05:00Z","2019-06-27",FALSE,1,TRUE,"N","Y","N","44-578517-2019-06-27","2019","night",9,FALSE,120,3,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",6,TRUE,FALSE,5,7,6,".538",5020,"West Virginia Black Bears","/api/v1/teams/5020",5,FALSE,FALSE,5,8,4,".667",511,"Batavia Muckdogs","/api/v1/teams/511",2758,"Dwyer Stadium","/api/v1/venues/2758","/api/v1/game/578517/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151",578126,"/api/v1.1/game/578126/feed/live","R","2019","2019-06-28T01:15:00Z","2019-06-27",FALSE,1,TRUE,"N","Y","N","44-578126-2019-06-27","2019","night",9,FALSE,120,3,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",1,FALSE,FALSE,4,7,7,".500",461,"Eugene Emeralds","/api/v1/teams/461",3,TRUE,FALSE,4,6,8,".429",480,"Boise Hawks","/api/v1/teams/480",2810,"Memorial Stadium","/api/v1/venues/2810","/api/v1/game/578126/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152",578316,"/api/v1.1/game/578316/feed/live","R","2019","2019-06-28T01:30:00Z","2019-06-27",FALSE,1,TRUE,"N","Y","N","44-578316-2019-06-27","2019","night",9,FALSE,120,3,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",6,TRUE,FALSE,4,7,7,".500",460,"Tri-City Dust Devils","/api/v1/teams/460",3,FALSE,FALSE,4,9,5,".643",486,"Spokane Indians","/api/v1/teams/486",2730,"Avista Stadium","/api/v1/venues/2730","/api/v1/game/578316/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
