"","game_pk","link","gameType","season","gameDate","officialDate","isTie","gameNumber","publicFacing","doubleHeader","gamedayType","tiebreaker","calendarEventID","seasonDisplay","dayNight","scheduledInnings","reverseHomeAwayStatus","inningBreakLength","gamesInSeries","seriesGameNumber","seriesDescription","recordSource","ifNecessary","ifNecessaryDescription","status.abstractGameState","status.codedGameState","status.detailedState","status.statusCode","status.startTimeTBD","status.abstractGameCode","status.reason","teams.away.score","teams.away.isWinner","teams.away.splitSquad","teams.away.seriesNumber","teams.away.leagueRecord.wins","teams.away.leagueRecord.losses","teams.away.leagueRecord.pct","teams.away.team.id","teams.away.team.name","teams.away.team.link","teams.home.score","teams.home.isWinner","teams.home.splitSquad","teams.home.seriesNumber","teams.home.leagueRecord.wins","teams.home.leagueRecord.losses","teams.home.leagueRecord.pct","teams.home.team.id","teams.home.team.name","teams.home.team.link","venue.id","venue.name","venue.link","content.link","description","rescheduleDate","rescheduleGameDate","rescheduledFrom","rescheduledFromDate","resumeDate","resumeGameDate","resumedFrom","resumedFromDate"
"2754",565686,"/api/v1.1/game/565686/feed/live","R","2019","2019-09-22T18:10:00Z","2019-09-22",FALSE,1,TRUE,"N","P","N","14-565686-2019-09-22","2019","day",9,FALSE,120,3,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,5,FALSE,FALSE,51,70,86,".449",108,"Los Angeles Angels","/api/v1/teams/108",13,TRUE,FALSE,50,102,54,".654",117,"Houston Astros","/api/v1/teams/117",2392,"Minute Maid Park","/api/v1/venues/2392","/api/v1/game/565686/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2755",567042,"/api/v1.1/game/567042/feed/live","R","2019","2019-09-22T18:10:00Z","2019-09-22",FALSE,1,TRUE,"N","P","N","14-567042-2019-09-22","2019","day",9,FALSE,120,4,4,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,8,FALSE,FALSE,50,57,100,".363",118,"Kansas City Royals","/api/v1/teams/118",12,TRUE,FALSE,50,96,60,".615",142,"Minnesota Twins","/api/v1/teams/142",3312,"Target Field","/api/v1/venues/3312","/api/v1/game/567042/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2756",567632,"/api/v1.1/game/567632/feed/live","R","2019","2019-09-22T18:10:00Z","2019-09-22",FALSE,1,TRUE,"N","P","N","14-567632-2019-09-22","2019","day",9,FALSE,120,3,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,3,FALSE,FALSE,50,65,91,".417",134,"Pittsburgh Pirates","/api/v1/teams/134",4,TRUE,FALSE,50,86,70,".551",158,"Milwaukee Brewers","/api/v1/teams/158",32,"Miller Park","/api/v1/venues/32","/api/v1/game/567632/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2757",565204,"/api/v1.1/game/565204/feed/live","R","2019","2019-09-22T18:20:00Z","2019-09-22",FALSE,1,TRUE,"N","P","N","14-565204-2019-09-22","2019","day",9,FALSE,145,4,4,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,3,TRUE,FALSE,50,89,67,".571",138,"St. Louis Cardinals","/api/v1/teams/138",2,FALSE,FALSE,51,82,74,".526",112,"Chicago Cubs","/api/v1/teams/112",17,"Wrigley Field","/api/v1/venues/17","/api/v1/game/565204/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2758",566164,"/api/v1.1/game/566164/feed/live","R","2019","2019-09-22T20:07:00Z","2019-09-22",FALSE,1,TRUE,"N","P","N","14-566164-2019-09-22","2019","day",9,FALSE,120,3,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,8,TRUE,FALSE,50,75,81,".481",140,"Texas Rangers","/api/v1/teams/140",3,FALSE,FALSE,51,94,62,".603",133,"Oakland Athletics","/api/v1/teams/133",10,"Oakland Coliseum","/api/v1/venues/10","/api/v1/game/566164/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2759",565879,"/api/v1.1/game/565879/feed/live","R","2019","2019-09-22T20:10:00Z","2019-09-22",FALSE,1,TRUE,"N","P","N","14-565879-2019-09-22","2019","day",9,FALSE,120,3,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,4,FALSE,FALSE,51,67,89,".429",115,"Colorado Rockies","/api/v1/teams/115",7,TRUE,FALSE,50,100,56,".641",119,"Los Angeles Dodgers","/api/v1/teams/119",22,"Dodger Stadium","/api/v1/venues/22","/api/v1/game/565879/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2760",566352,"/api/v1.1/game/566352/feed/live","R","2019","2019-09-22T20:10:00Z","2019-09-22",FALSE,1,TRUE,"N","P","N","14-566352-2019-09-22","2019","day",9,FALSE,120,3,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,4,FALSE,FALSE,50,80,76,".513",109,"Arizona Diamondbacks","/api/v1/teams/109",6,TRUE,FALSE,50,70,86,".449",135,"San Diego Padres","/api/v1/teams/135",2680,"Petco Park","/api/v1/venues/2680","/api/v1/game/566352/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2761",565396,"/api/v1.1/game/565396/feed/live","R","2019","2019-09-22T22:37:00Z","2019-09-22",FALSE,1,TRUE,"N","P","N","14-565396-2019-09-22","2019","night",9,FALSE,145,3,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,1,FALSE,FALSE,50,79,75,".513",143,"Philadelphia Phillies","/api/v1/teams/143",10,TRUE,FALSE,50,92,64,".590",114,"Cleveland Indians","/api/v1/teams/114",5,"Progressive Field","/api/v1/venues/5","/api/v1/game/565396/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2762",565969,"/api/v1.1/game/565969/feed/live","R","2019","2019-09-23T23:05:00Z","2019-09-23",FALSE,1,TRUE,"N","P","N","14-565969-2019-09-23","2019","night",9,FALSE,120,5,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,2,FALSE,FALSE,51,79,76,".510",143,"Philadelphia Phillies","/api/v1/teams/143",7,TRUE,FALSE,51,86,69,".555",120,"Washington Nationals","/api/v1/teams/120",3309,"Nationals Park","/api/v1/venues/3309","/api/v1/game/565969/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2763",566939,"/api/v1.1/game/566939/feed/live","R","2019","2019-09-23T23:07:00Z","2019-09-23",FALSE,1,TRUE,"N","P","N","14-566939-2019-09-23","2019","night",9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,10,FALSE,FALSE,51,51,106,".325",110,"Baltimore Orioles","/api/v1/teams/110",11,TRUE,FALSE,51,64,93,".408",141,"Toronto Blue Jays","/api/v1/teams/141",14,"Rogers Centre","/api/v1/venues/14","/api/v1/game/566939/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2764",566742,"/api/v1.1/game/566742/feed/live","R","2019","2019-09-23T23:10:00Z","2019-09-23",FALSE,1,TRUE,"N","P","N","14-566742-2019-09-23","2019","night",9,FALSE,120,4,4,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,4,FALSE,FALSE,50,81,75,".519",111,"Boston Red Sox","/api/v1/teams/111",7,TRUE,FALSE,50,93,64,".592",139,"Tampa Bay Rays","/api/v1/teams/139",12,"Tropicana Field","/api/v1/venues/12","/api/v1/game/566742/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2765",566064,"/api/v1.1/game/566064/feed/live","R","2019","2019-09-23T23:10:00Z","2019-09-23",FALSE,1,TRUE,"N","P","N","14-566064-2019-09-23","2019","night",9,FALSE,120,4,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,8,TRUE,FALSE,51,55,101,".353",146,"Miami Marlins","/api/v1/teams/146",4,FALSE,FALSE,51,81,75,".519",121,"New York Mets","/api/v1/teams/121",3289,"Citi Field","/api/v1/venues/3289","/api/v1/game/566064/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2766",564908,"/api/v1.1/game/564908/feed/live","R","2019","2019-09-24T01:40:00Z","2019-09-23",FALSE,1,TRUE,"N","P","N","14-564908-2019-09-23","2019","night",9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,9,TRUE,FALSE,51,90,67,".573",138,"St. Louis Cardinals","/api/v1/teams/138",7,FALSE,FALSE,51,80,77,".510",109,"Arizona Diamondbacks","/api/v1/teams/109",15,"Chase Field","/api/v1/venues/15","/api/v1/game/564908/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2767",565930,"/api/v1.1/game/565930/feed/live","R","2019","2019-09-24T17:05:00Z","2019-09-24",FALSE,1,TRUE,"S","P","N","14-565930-2019-09-24","2019","day",9,FALSE,120,5,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,1,FALSE,FALSE,51,79,77,".506",143,"Philadelphia Phillies","/api/v1/teams/143",4,TRUE,FALSE,51,87,69,".558",120,"Washington Nationals","/api/v1/teams/120",3309,"Nationals Park","/api/v1/venues/3309","/api/v1/game/565930/content","Makeup of 6/18 PPD",NA,NA,"2019-06-18T23:05:00Z","2019-06-18",NA,NA,NA,NA
"2768",565970,"/api/v1.1/game/565970/feed/live","R","2019","2019-09-24T23:05:00Z","2019-09-24",FALSE,2,TRUE,"S","P","N","14-565970-2019-09-24","2019","night",9,FALSE,120,5,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,5,FALSE,FALSE,51,79,78,".503",143,"Philadelphia Phillies","/api/v1/teams/143",6,TRUE,FALSE,51,88,69,".561",120,"Washington Nationals","/api/v1/teams/120",3309,"Nationals Park","/api/v1/venues/3309","/api/v1/game/565970/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2769",565588,"/api/v1.1/game/565588/feed/live","R","2019","2019-09-24T22:40:00Z","2019-09-24",FALSE,1,TRUE,"N","P","N","14-565588-2019-09-24","2019","night",9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,4,TRUE,FALSE,51,97,60,".618",142,"Minnesota Twins","/api/v1/teams/142",2,FALSE,FALSE,51,46,110,".295",116,"Detroit Tigers","/api/v1/teams/116",2394,"Comerica Park","/api/v1/venues/2394","/api/v1/game/565588/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2770",565298,"/api/v1.1/game/565298/feed/live","R","2019","2019-09-24T22:40:00Z","2019-09-24",FALSE,1,TRUE,"N","P","N","14-565298-2019-09-24","2019","night",9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,4,TRUE,FALSE,51,87,70,".554",158,"Milwaukee Brewers","/api/v1/teams/158",2,FALSE,FALSE,51,73,84,".465",113,"Cincinnati Reds","/api/v1/teams/113",2602,"Great American Ball Park","/api/v1/venues/2602","/api/v1/game/565298/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2771",566255,"/api/v1.1/game/566255/feed/live","R","2019","2019-09-24T23:05:00Z","2019-09-24",FALSE,1,TRUE,"N","P","N","14-566255-2019-09-24","2019","night",9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,2,FALSE,FALSE,52,82,75,".522",112,"Chicago Cubs","/api/v1/teams/112",9,TRUE,FALSE,51,66,91,".420",134,"Pittsburgh Pirates","/api/v1/teams/134",31,"PNC Park","/api/v1/venues/31","/api/v1/game/566255/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2772",566940,"/api/v1.1/game/566940/feed/live","R","2019","2019-09-24T23:07:00Z","2019-09-24",FALSE,1,TRUE,"N","P","N","14-566940-2019-09-24","2019","night",9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,11,TRUE,FALSE,51,52,106,".329",110,"Baltimore Orioles","/api/v1/teams/110",4,FALSE,FALSE,51,64,94,".405",141,"Toronto Blue Jays","/api/v1/teams/141",14,"Rogers Centre","/api/v1/venues/14","/api/v1/game/566940/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2773",566065,"/api/v1.1/game/566065/feed/live","R","2019","2019-09-24T23:10:00Z","2019-09-24",FALSE,1,TRUE,"N","P","N","14-566065-2019-09-24","2019","night",9,FALSE,120,4,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,4,FALSE,FALSE,51,55,102,".350",146,"Miami Marlins","/api/v1/teams/146",5,TRUE,FALSE,51,82,75,".522",121,"New York Mets","/api/v1/teams/121",3289,"Citi Field","/api/v1/venues/3289","/api/v1/game/566065/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2774",566743,"/api/v1.1/game/566743/feed/live","R","2019","2019-09-24T23:10:00Z","2019-09-24",FALSE,1,TRUE,"N","P","N","14-566743-2019-09-24","2019","night",9,FALSE,120,2,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,1,FALSE,FALSE,51,102,56,".646",147,"New York Yankees","/api/v1/teams/147",2,TRUE,FALSE,51,94,64,".595",139,"Tampa Bay Rays","/api/v1/teams/139",12,"Tropicana Field","/api/v1/venues/12","/api/v1/game/566743/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2775",566843,"/api/v1.1/game/566843/feed/live","R","2019","2019-09-25T00:05:00Z","2019-09-24",FALSE,1,TRUE,"N","P","N","14-566843-2019-09-24","2019","night",9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,12,TRUE,FALSE,51,82,75,".522",111,"Boston Red Sox","/api/v1/teams/111",10,FALSE,FALSE,51,75,82,".478",140,"Texas Rangers","/api/v1/teams/140",13,"Globe Life Park in Arlington","/api/v1/venues/13","/api/v1/game/566843/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2776",567338,"/api/v1.1/game/567338/feed/live","R","2019","2019-09-25T00:10:00Z","2019-09-24",FALSE,1,TRUE,"N","P","N","14-567338-2019-09-24","2019","night",9,FALSE,145,3,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,11,TRUE,FALSE,51,93,64,".592",114,"Cleveland Indians","/api/v1/teams/114",0,FALSE,FALSE,51,68,88,".436",145,"Chicago White Sox","/api/v1/teams/145",4,"Guaranteed Rate Field","/api/v1/venues/4","/api/v1/game/567338/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2777",565778,"/api/v1.1/game/565778/feed/live","R","2019","2019-09-25T00:15:00Z","2019-09-24",FALSE,1,TRUE,"N","P","N","14-565778-2019-09-24","2019","night",9,FALSE,120,2,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,6,FALSE,FALSE,52,96,62,".608",144,"Atlanta Braves","/api/v1/teams/144",9,TRUE,FALSE,51,58,100,".367",118,"Kansas City Royals","/api/v1/teams/118",7,"Kauffman Stadium","/api/v1/venues/7","/api/v1/game/565778/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2778",564909,"/api/v1.1/game/564909/feed/live","R","2019","2019-09-25T01:40:00Z","2019-09-24",FALSE,1,TRUE,"N","P","N","14-564909-2019-09-24","2019","night",9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,2,FALSE,FALSE,51,90,68,".570",138,"St. Louis Cardinals","/api/v1/teams/138",3,TRUE,FALSE,51,81,77,".513",109,"Arizona Diamondbacks","/api/v1/teams/109",15,"Chase Field","/api/v1/venues/15","/api/v1/game/564909/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2779",566546,"/api/v1.1/game/566546/feed/live","R","2019","2019-09-25T01:45:00Z","2019-09-24",FALSE,1,TRUE,"N","P","N","14-566546-2019-09-24","2019","night",9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,8,TRUE,FALSE,52,68,89,".433",115,"Colorado Rockies","/api/v1/teams/115",5,FALSE,FALSE,51,75,82,".478",137,"San Francisco Giants","/api/v1/teams/137",2395,"Oracle Park","/api/v1/venues/2395","/api/v1/game/566546/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2780",564809,"/api/v1.1/game/564809/feed/live","R","2019","2019-09-25T02:07:00Z","2019-09-24",FALSE,1,TRUE,"N","P","N","14-564809-2019-09-24","2019","night",9,FALSE,120,2,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,2,FALSE,FALSE,52,94,63,".599",133,"Oakland Athletics","/api/v1/teams/133",3,TRUE,FALSE,52,71,86,".452",108,"Los Angeles Angels","/api/v1/teams/108",1,"Angel Stadium","/api/v1/venues/1","/api/v1/game/564809/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2781",566353,"/api/v1.1/game/566353/feed/live","R","2019","2019-09-25T02:10:00Z","2019-09-24",FALSE,1,TRUE,"N","P","N","14-566353-2019-09-24","2019","night",9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,6,TRUE,FALSE,51,101,56,".643",119,"Los Angeles Dodgers","/api/v1/teams/119",3,FALSE,FALSE,51,70,87,".446",135,"San Diego Padres","/api/v1/teams/135",2680,"Petco Park","/api/v1/venues/2680","/api/v1/game/566353/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2782",566447,"/api/v1.1/game/566447/feed/live","R","2019","2019-09-25T02:10:00Z","2019-09-24",FALSE,1,TRUE,"N","P","N","14-566447-2019-09-24","2019","night",9,FALSE,120,2,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,3,TRUE,FALSE,51,103,54,".656",117,"Houston Astros","/api/v1/teams/117",0,FALSE,FALSE,52,66,91,".420",136,"Seattle Mariners","/api/v1/teams/136",680,"T-Mobile Park","/api/v1/venues/680","/api/v1/game/566447/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2783",564910,"/api/v1.1/game/564910/feed/live","R","2019","2019-09-25T19:40:00Z","2019-09-25",FALSE,1,TRUE,"N","P","N","14-564910-2019-09-25","2019","day",9,FALSE,120,3,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,7,FALSE,FALSE,51,90,69,".566",138,"St. Louis Cardinals","/api/v1/teams/138",9,TRUE,FALSE,51,82,77,".516",109,"Arizona Diamondbacks","/api/v1/teams/109",15,"Chase Field","/api/v1/venues/15","/api/v1/game/564910/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2784",565589,"/api/v1.1/game/565589/feed/live","R","2019","2019-09-25T22:40:00Z","2019-09-25",FALSE,1,TRUE,"N","P","N","14-565589-2019-09-25","2019","night",9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,5,TRUE,FALSE,51,98,60,".620",142,"Minnesota Twins","/api/v1/teams/142",1,FALSE,FALSE,51,46,111,".293",116,"Detroit Tigers","/api/v1/teams/116",2394,"Comerica Park","/api/v1/venues/2394","/api/v1/game/565589/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2785",565299,"/api/v1.1/game/565299/feed/live","R","2019","2019-09-25T22:40:00Z","2019-09-25",FALSE,1,TRUE,"N","P","N","14-565299-2019-09-25","2019","night",9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,9,TRUE,FALSE,51,88,70,".557",158,"Milwaukee Brewers","/api/v1/teams/158",2,FALSE,FALSE,51,73,85,".462",113,"Cincinnati Reds","/api/v1/teams/113",2602,"Great American Ball Park","/api/v1/venues/2602","/api/v1/game/565299/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2786",566256,"/api/v1.1/game/566256/feed/live","R","2019","2019-09-25T23:05:00Z","2019-09-25",FALSE,1,TRUE,"N","P","N","14-566256-2019-09-25","2019","night",9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,2,FALSE,FALSE,52,82,76,".519",112,"Chicago Cubs","/api/v1/teams/112",4,TRUE,FALSE,51,67,91,".424",134,"Pittsburgh Pirates","/api/v1/teams/134",31,"PNC Park","/api/v1/venues/31","/api/v1/game/566256/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2787",565971,"/api/v1.1/game/565971/feed/live","R","2019","2019-09-25T23:05:00Z","2019-09-25",FALSE,1,TRUE,"N","P","N","14-565971-2019-09-25","2019","night",9,FALSE,120,5,4,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,2,FALSE,FALSE,51,79,79,".500",143,"Philadelphia Phillies","/api/v1/teams/143",5,TRUE,FALSE,51,89,69,".563",120,"Washington Nationals","/api/v1/teams/120",3309,"Nationals Park","/api/v1/venues/3309","/api/v1/game/565971/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2788",566941,"/api/v1.1/game/566941/feed/live","R","2019","2019-09-25T23:07:00Z","2019-09-25",FALSE,1,TRUE,"N","P","N","14-566941-2019-09-25","2019","night",9,FALSE,120,3,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,2,FALSE,FALSE,51,52,107,".327",110,"Baltimore Orioles","/api/v1/teams/110",3,TRUE,FALSE,51,65,94,".409",141,"Toronto Blue Jays","/api/v1/teams/141",14,"Rogers Centre","/api/v1/venues/14","/api/v1/game/566941/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2789",566066,"/api/v1.1/game/566066/feed/live","R","2019","2019-09-25T23:10:00Z","2019-09-25",FALSE,1,TRUE,"N","P","N","14-566066-2019-09-25","2019","night",9,FALSE,120,4,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,3,FALSE,FALSE,51,55,103,".348",146,"Miami Marlins","/api/v1/teams/146",10,TRUE,FALSE,51,83,75,".525",121,"New York Mets","/api/v1/teams/121",3289,"Citi Field","/api/v1/venues/3289","/api/v1/game/566066/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2790",566744,"/api/v1.1/game/566744/feed/live","R","2019","2019-09-25T23:10:00Z","2019-09-25",FALSE,1,TRUE,"N","P","N","14-566744-2019-09-25","2019","night",9,FALSE,145,2,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,0,FALSE,FALSE,51,102,57,".642",147,"New York Yankees","/api/v1/teams/147",4,TRUE,FALSE,51,95,64,".597",139,"Tampa Bay Rays","/api/v1/teams/139",12,"Tropicana Field","/api/v1/venues/12","/api/v1/game/566744/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2791",566844,"/api/v1.1/game/566844/feed/live","R","2019","2019-09-26T00:05:00Z","2019-09-25",FALSE,1,TRUE,"N","P","N","14-566844-2019-09-25","2019","night",9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,10,TRUE,FALSE,51,83,75,".525",111,"Boston Red Sox","/api/v1/teams/111",3,FALSE,FALSE,51,75,83,".475",140,"Texas Rangers","/api/v1/teams/140",13,"Globe Life Park in Arlington","/api/v1/venues/13","/api/v1/game/566844/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2792",567339,"/api/v1.1/game/567339/feed/live","R","2019","2019-09-26T00:10:00Z","2019-09-25",FALSE,1,TRUE,"N","P","N","14-567339-2019-09-25","2019","night",9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,3,FALSE,FALSE,51,93,65,".589",114,"Cleveland Indians","/api/v1/teams/114",8,TRUE,FALSE,51,69,88,".439",145,"Chicago White Sox","/api/v1/teams/145",4,"Guaranteed Rate Field","/api/v1/venues/4","/api/v1/game/567339/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2793",565779,"/api/v1.1/game/565779/feed/live","R","2019","2019-09-26T00:15:00Z","2019-09-25",FALSE,1,TRUE,"N","P","N","14-565779-2019-09-25","2019","night",9,FALSE,120,2,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,10,TRUE,FALSE,52,97,62,".610",144,"Atlanta Braves","/api/v1/teams/144",2,FALSE,FALSE,51,58,101,".365",118,"Kansas City Royals","/api/v1/teams/118",7,"Kauffman Stadium","/api/v1/venues/7","/api/v1/game/565779/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2794",566547,"/api/v1.1/game/566547/feed/live","R","2019","2019-09-26T01:45:00Z","2019-09-25",FALSE,1,TRUE,"N","P","N","14-566547-2019-09-25","2019","night",9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,1,FALSE,FALSE,52,68,90,".430",115,"Colorado Rockies","/api/v1/teams/115",2,TRUE,FALSE,51,76,82,".481",137,"San Francisco Giants","/api/v1/teams/137",2395,"Oracle Park","/api/v1/venues/2395","/api/v1/game/566547/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2795",564810,"/api/v1.1/game/564810/feed/live","R","2019","2019-09-26T02:07:00Z","2019-09-25",FALSE,1,TRUE,"N","P","N","14-564810-2019-09-25","2019","night",9,FALSE,145,2,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,3,TRUE,FALSE,52,95,63,".601",133,"Oakland Athletics","/api/v1/teams/133",2,FALSE,FALSE,52,71,87,".449",108,"Los Angeles Angels","/api/v1/teams/108",1,"Angel Stadium","/api/v1/venues/1","/api/v1/game/564810/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2796",566354,"/api/v1.1/game/566354/feed/live","R","2019","2019-09-26T02:10:00Z","2019-09-25",FALSE,1,TRUE,"N","P","N","14-566354-2019-09-25","2019","night",9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,6,TRUE,FALSE,51,102,56,".646",119,"Los Angeles Dodgers","/api/v1/teams/119",4,FALSE,FALSE,51,70,88,".443",135,"San Diego Padres","/api/v1/teams/135",2680,"Petco Park","/api/v1/venues/2680","/api/v1/game/566354/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2797",566448,"/api/v1.1/game/566448/feed/live","R","2019","2019-09-26T02:10:00Z","2019-09-25",FALSE,1,TRUE,"N","P","N","14-566448-2019-09-25","2019","night",9,FALSE,120,2,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,3,TRUE,FALSE,51,104,54,".658",117,"Houston Astros","/api/v1/teams/117",0,FALSE,FALSE,52,66,92,".418",136,"Seattle Mariners","/api/v1/teams/136",680,"T-Mobile Park","/api/v1/venues/680","/api/v1/game/566448/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2798",565300,"/api/v1.1/game/565300/feed/live","R","2019","2019-09-26T16:35:00Z","2019-09-26",FALSE,1,TRUE,"N","P","N","14-565300-2019-09-26","2019","day",9,FALSE,120,3,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,5,TRUE,FALSE,51,89,70,".560",158,"Milwaukee Brewers","/api/v1/teams/158",3,FALSE,FALSE,51,73,86,".459",113,"Cincinnati Reds","/api/v1/teams/113",2602,"Great American Ball Park","/api/v1/venues/2602","/api/v1/game/565300/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2799",565590,"/api/v1.1/game/565590/feed/live","R","2019","2019-09-26T17:10:00Z","2019-09-26",FALSE,1,TRUE,"N","P","N","14-565590-2019-09-26","2019","day",9,FALSE,120,3,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,10,TRUE,FALSE,51,99,60,".623",142,"Minnesota Twins","/api/v1/teams/142",4,FALSE,FALSE,51,46,112,".291",116,"Detroit Tigers","/api/v1/teams/116",2394,"Comerica Park","/api/v1/venues/2394","/api/v1/game/565590/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
