"","game_pk","link","gameType","season","gameDate","officialDate","isTie","gameNumber","publicFacing","doubleHeader","gamedayType","tiebreaker","calendarEventID","seasonDisplay","dayNight","scheduledInnings","reverseHomeAwayStatus","inningBreakLength","gamesInSeries","seriesGameNumber","seriesDescription","recordSource","ifNecessary","ifNecessaryDescription","description","status.abstractGameState","status.codedGameState","status.detailedState","status.statusCode","status.startTimeTBD","status.abstractGameCode","status.reason","teams.away.score","teams.away.isWinner","teams.away.splitSquad","teams.away.seriesNumber","teams.away.leagueRecord.wins","teams.away.leagueRecord.losses","teams.away.leagueRecord.pct","teams.away.team.id","teams.away.team.name","teams.away.team.link","teams.home.score","teams.home.isWinner","teams.home.splitSquad","teams.home.seriesNumber","teams.home.leagueRecord.wins","teams.home.leagueRecord.losses","teams.home.leagueRecord.pct","teams.home.team.id","teams.home.team.name","teams.home.team.link","venue.id","venue.name","venue.link","content.link","rescheduleDate","rescheduleGameDate","rescheduledFrom","rescheduledFromDate","resumeDate","resumeGameDate","resumedFrom","resumedFromDate"
"2386",648982,"/api/v1.1/game/648982/feed/live","R",2021,"2021-05-15T20:05:00Z","2021-05-15",FALSE,2,TRUE,"Y","Y","N","44-648982-2021-05-15",2021,"night",7,FALSE,NA,6,5,"Regular Season","S","N","Normal Game","Makeup of 5/12 PPD","Final","F","Final","F",TRUE,FALSE,NA,2,TRUE,FALSE,2,5,6,0.455,478,"Augusta GreenJackets","/api/v1/teams/478",1,FALSE,FALSE,2,5,6,0.455,521,"Myrtle Beach Pelicans","/api/v1/teams/521",2747,"TicketReturn.com Field","/api/v1/venues/2747","/api/v1/game/648982/content",NA,NA,"2021-05-12T23:05:00Z","2021-05-12",NA,NA,NA,NA
"2387",649205,"/api/v1.1/game/649205/feed/live","R",2021,"2021-05-15T21:00:00Z","2021-05-15",FALSE,1,TRUE,"N","Y","N","44-649205-2021-05-15",2021,"night",9,FALSE,120,6,5,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,FALSE,NA,1,TRUE,FALSE,2,1,10,0.091,487,"Kannapolis Cannon Ballers","/api/v1/teams/487",0,FALSE,FALSE,2,5,6,0.455,3712,"Fayetteville Woodpeckers","/api/v1/teams/3712",5400,"SEGRA Stadium","/api/v1/venues/5400","/api/v1/game/649205/content",NA,NA,NA,NA,NA,NA,NA,NA
"2388",649267,"/api/v1.1/game/649267/feed/live","R",2021,"2021-05-15T22:00:00Z","2021-05-15",FALSE,1,TRUE,"N","Y","N","44-649267-2021-05-15",2021,"night",9,FALSE,120,6,5,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,FALSE,NA,2,FALSE,FALSE,2,7,4,0.636,249,"Carolina Mudcats","/api/v1/teams/249",4,TRUE,FALSE,2,9,2,0.818,485,"Down East Wood Ducks","/api/v1/teams/485",2777,"Grainger Stadium","/api/v1/venues/2777","/api/v1/game/649267/content",NA,NA,NA,NA,NA,NA,NA,NA
"2389",648502,"/api/v1.1/game/648502/feed/live","R",2021,"2021-05-15T22:00:00Z","2021-05-15",FALSE,1,TRUE,"N","E","N","44-648502-2021-05-15",2021,"night",9,FALSE,120,6,5,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,FALSE,NA,8,TRUE,FALSE,2,8,3,0.727,587,"Tampa Tarpons","/api/v1/teams/587",2,FALSE,FALSE,2,5,6,0.455,570,"Lakeland Flying Tigers","/api/v1/teams/570",2511,"Publix Field at Joker Marchant Stadium","/api/v1/venues/2511","/api/v1/game/648502/content",NA,NA,NA,NA,NA,NA,NA,NA
"2390",648905,"/api/v1.1/game/648905/feed/live","R",2021,"2021-05-15T22:05:00Z","2021-05-15",FALSE,1,TRUE,"N","Y","N","44-648905-2021-05-15",2021,"night",9,FALSE,120,6,5,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,FALSE,NA,3,FALSE,FALSE,2,8,3,0.727,481,"Lynchburg Hillcats","/api/v1/teams/481",5,TRUE,FALSE,2,6,5,0.545,414,"Salem Red Sox","/api/v1/teams/414",2840,"Haley Toyota Field","/api/v1/venues/2840","/api/v1/game/648905/content",NA,NA,NA,NA,NA,NA,NA,NA
"2391",649335,"/api/v1.1/game/649335/feed/live","R",2021,"2021-05-15T22:05:00Z","2021-05-15",FALSE,1,TRUE,"N","Y","N","44-649335-2021-05-15",2021,"night",9,FALSE,120,6,5,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,FALSE,NA,13,TRUE,FALSE,2,8,3,0.727,548,"Delmarva Shorebirds","/api/v1/teams/548",2,FALSE,FALSE,2,0,11,0,436,"Fredericksburg Nationals","/api/v1/teams/436",5520,"FredNats Ballpark","/api/v1/venues/5520","/api/v1/game/649335/content",NA,NA,NA,NA,NA,NA,NA,NA
"2392",648812,"/api/v1.1/game/648812/feed/live","R",2021,"2021-05-15T22:30:00Z","2021-05-15",FALSE,1,TRUE,"N","E","N","44-648812-2021-05-15",2021,"night",9,FALSE,120,6,5,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,FALSE,NA,1,FALSE,FALSE,2,4,7,0.364,279,"Palm Beach Cardinals","/api/v1/teams/279",2,TRUE,FALSE,2,5,6,0.455,479,"Jupiter Hammerheads","/api/v1/teams/479",2520,"Roger Dean Chevrolet Stadium","/api/v1/venues/2520","/api/v1/game/648812/content",NA,NA,NA,NA,NA,NA,NA,NA
"2393",648660,"/api/v1.1/game/648660/feed/live","R",2021,"2021-05-15T22:30:00Z","2021-05-15",FALSE,1,TRUE,"N","E","N","44-648660-2021-05-15",2021,"night",9,FALSE,NA,6,5,"Regular Season","S","N","Normal Game","in Clearwater, FL","Final","F","Final","F",FALSE,FALSE,NA,2,TRUE,FALSE,2,7,4,0.636,3390,"Bradenton Marauders","/api/v1/teams/3390",0,FALSE,FALSE,2,2,9,0.182,424,"Dunedin Blue Jays","/api/v1/teams/424",2700,"BayCare Ballpark","/api/v1/venues/2700","/api/v1/game/648660/content",NA,NA,NA,NA,NA,NA,NA,NA
"2394",649415,"/api/v1.1/game/649415/feed/live","R",2021,"2021-05-15T22:35:00Z","2021-05-15",FALSE,1,TRUE,"N","Y","N","44-649415-2021-05-15",2021,"night",9,FALSE,120,6,5,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,FALSE,NA,19,TRUE,FALSE,2,6,5,0.545,233,"Charleston RiverDogs","/api/v1/teams/233",6,FALSE,FALSE,2,6,5,0.545,3705,"Columbia Fireflies","/api/v1/teams/3705",4980,"Segra Park","/api/v1/venues/4980","/api/v1/game/649415/content",NA,NA,NA,NA,NA,NA,NA,NA
"2395",648605,"/api/v1.1/game/648605/feed/live","R",2021,"2021-05-15T23:00:00Z","2021-05-15",FALSE,1,TRUE,"N","E","N","44-648605-2021-05-15",2021,"night",9,FALSE,120,6,5,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,FALSE,NA,10,TRUE,FALSE,2,6,5,0.545,566,"Clearwater Threshers","/api/v1/teams/566",0,FALSE,FALSE,2,5,6,0.455,509,"Fort Myers Mighty Mussels","/api/v1/teams/509",2862,"Hammond Stadium","/api/v1/venues/2862","/api/v1/game/648605/content",NA,NA,NA,NA,NA,NA,NA,NA
