"","game_pk","link","gameType","season","gameDate","officialDate","isTie","gameNumber","publicFacing","doubleHeader","gamedayType","tiebreaker","calendarEventID","seasonDisplay","dayNight","scheduledInnings","reverseHomeAwayStatus","gamesInSeries","seriesGameNumber","seriesDescription","recordSource","ifNecessary","ifNecessaryDescription","inningBreakLength","status.abstractGameState","status.codedGameState","status.detailedState","status.statusCode","status.startTimeTBD","status.abstractGameCode","status.reason","teams.away.score","teams.away.isWinner","teams.away.splitSquad","teams.away.seriesNumber","teams.away.leagueRecord.wins","teams.away.leagueRecord.losses","teams.away.leagueRecord.pct","teams.away.team.id","teams.away.team.name","teams.away.team.link","teams.home.score","teams.home.isWinner","teams.home.splitSquad","teams.home.seriesNumber","teams.home.leagueRecord.wins","teams.home.leagueRecord.losses","teams.home.leagueRecord.pct","teams.home.team.id","teams.home.team.name","teams.home.team.link","venue.id","venue.name","venue.link","content.link","description","rescheduleDate","rescheduleGameDate","rescheduledFrom","rescheduledFromDate","resumeDate","resumeGameDate","resumedFrom","resumedFromDate"
"641",634442,"/api/v1.1/game/634442/feed/live","R","2021","2021-04-18T18:10:00Z","2021-04-18",FALSE,1,TRUE,"N","P","N","14-634442-2021-04-18","2021","day",9,FALSE,4,4,"Regular Season","S","N","Normal Game",120,"Final","F","Final","F",FALSE,"F",NA,0,FALSE,FALSE,5,7,9,".438",141,"Toronto Blue Jays","/api/v1/teams/141",2,TRUE,FALSE,5,9,5,".643",118,"Kansas City Royals","/api/v1/teams/118",7,"Kauffman Stadium","/api/v1/venues/7","/api/v1/game/634442/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"642",634455,"/api/v1.1/game/634455/feed/live","R","2021","2021-04-18T18:10:00Z","2021-04-18",FALSE,1,TRUE,"N","P","N","14-634455-2021-04-18","2021","day",9,FALSE,3,3,"Regular Season","S","N","Normal Game",120,"Final","F","Final","F",FALSE,"F",NA,6,TRUE,FALSE,5,7,9,".438",134,"Pittsburgh Pirates","/api/v1/teams/134",5,FALSE,FALSE,5,8,7,".533",158,"Milwaukee Brewers","/api/v1/teams/158",32,"American Family Field","/api/v1/venues/32","/api/v1/game/634455/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"643",634511,"/api/v1.1/game/634511/feed/live","R","2021","2021-04-18T18:35:00Z","2021-04-18",FALSE,1,TRUE,"N","P","N","14-634511-2021-04-18","2021","day",9,FALSE,3,3,"Regular Season","S","N","Normal Game",120,"Final","F","Final","F",FALSE,"F",NA,0,FALSE,FALSE,5,7,9,".438",110,"Baltimore Orioles","/api/v1/teams/110",1,TRUE,FALSE,5,7,9,".438",140,"Texas Rangers","/api/v1/teams/140",5325,"Globe Life Field","/api/v1/venues/5325","/api/v1/game/634511/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"644",634468,"/api/v1.1/game/634468/feed/live","R","2021","2021-04-18T19:10:00Z","2021-04-18",FALSE,1,TRUE,"N","P","N","14-634468-2021-04-18","2021","day",9,FALSE,3,3,"Regular Season","S","N","Normal Game",120,"Final","F","Final","F",FALSE,"F",NA,2,TRUE,FALSE,4,8,4,".667",121,"New York Mets","/api/v1/teams/121",1,FALSE,FALSE,5,4,12,".250",115,"Colorado Rockies","/api/v1/teams/115",19,"Coors Field","/api/v1/venues/19","/api/v1/game/634468/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"645",634480,"/api/v1.1/game/634480/feed/live","R","2021","2021-04-18T20:07:00Z","2021-04-18",FALSE,1,TRUE,"N","P","N","14-634480-2021-04-18","2021","day",9,FALSE,4,4,"Regular Season","S","N","Normal Game",120,"Final","F","Final","F",FALSE,"F",NA,2,FALSE,FALSE,5,6,10,".375",116,"Detroit Tigers","/api/v1/teams/116",3,TRUE,FALSE,5,9,7,".563",133,"Oakland Athletics","/api/v1/teams/133",10,"Oakland Coliseum","/api/v1/venues/10","/api/v1/game/634480/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"646",634488,"/api/v1.1/game/634488/feed/live","R","2021","2021-04-18T20:10:00Z","2021-04-18",FALSE,1,TRUE,"N","P","N","14-634488-2021-04-18","2021","day",9,FALSE,3,3,"Regular Season","S","N","Normal Game",120,"Final","F","Final","F",FALSE,"F",NA,2,FALSE,FALSE,5,13,3,".813",119,"Los Angeles Dodgers","/api/v1/teams/119",5,TRUE,FALSE,5,10,7,".588",135,"San Diego Padres","/api/v1/teams/135",2680,"Petco Park","/api/v1/venues/2680","/api/v1/game/634488/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"647",634538,"/api/v1.1/game/634538/feed/live","R","2021","2021-04-18T20:10:00Z","2021-04-18",FALSE,1,TRUE,"N","P","N","14-634538-2021-04-18","2021","day",9,FALSE,3,3,"Regular Season","S","N","Normal Game",120,"Final","F","Final","F",FALSE,"F",NA,2,FALSE,FALSE,5,7,8,".467",117,"Houston Astros","/api/v1/teams/117",7,TRUE,FALSE,5,10,6,".625",136,"Seattle Mariners","/api/v1/teams/136",680,"T-Mobile Park","/api/v1/venues/680","/api/v1/game/634538/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"648",634506,"/api/v1.1/game/634506/feed/live","R","2021","2021-04-18T23:08:00Z","2021-04-18",FALSE,1,TRUE,"N","P","N","14-634506-2021-04-18","2021","night",9,FALSE,3,3,"Regular Season","S","N","Normal Game",145,"Final","F","Final","F",FALSE,"F",NA,13,TRUE,FALSE,5,7,9,".438",144,"Atlanta Braves","/api/v1/teams/144",4,FALSE,FALSE,5,6,9,".400",112,"Chicago Cubs","/api/v1/teams/112",17,"Wrigley Field","/api/v1/venues/17","/api/v1/game/634506/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"649",634441,"/api/v1.1/game/634441/feed/live","R","2021","2021-04-18T20:07:00Z","2021-05-20",NA,1,TRUE,"N","P","N","14-634441-2021-04-18","2021","day",7,FALSE,2,2,"Regular Season","S","N","Normal Game",120,"Final","D","Postponed","DE",FALSE,"F","COVID-19",NA,NA,FALSE,5,14,28,".333",142,"Minnesota Twins","/api/v1/teams/142",NA,NA,FALSE,5,19,24,".442",108,"Los Angeles Angels","/api/v1/teams/108",1,"Angel Stadium","/api/v1/venues/1","/api/v1/game/634441/content",NA,"2021-05-20T23:07:00Z","2021-05-20",NA,NA,NA,NA,NA,NA
"650",634445,"/api/v1.1/game/634445/feed/live","R","2021","2021-04-19T15:10:00Z","2021-04-19",FALSE,1,TRUE,"N","P","N","14-634445-2021-04-19","2021","day",9,FALSE,4,4,"Regular Season","S","N","Normal Game",120,"Final","F","Final","F",FALSE,"F",NA,4,FALSE,FALSE,5,8,9,".471",145,"Chicago White Sox","/api/v1/teams/145",11,TRUE,FALSE,5,11,6,".647",111,"Boston Red Sox","/api/v1/teams/111",3,"Fenway Park","/api/v1/venues/3","/api/v1/game/634445/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"651",634431,"/api/v1.1/game/634431/feed/live","R","2021","2021-04-19T23:05:00Z","2021-04-19",FALSE,1,TRUE,"N","P","N","14-634431-2021-04-19","2021","night",9,FALSE,3,1,"Regular Season","S","N","Normal Game",120,"Final","F","Final","F",FALSE,"F",NA,12,TRUE,FALSE,6,8,8,".500",138,"St. Louis Cardinals","/api/v1/teams/138",5,FALSE,FALSE,5,5,9,".357",120,"Washington Nationals","/api/v1/teams/120",3309,"Nationals Park","/api/v1/venues/3309","/api/v1/game/634431/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"652",634457,"/api/v1.1/game/634457/feed/live","R","2021","2021-04-19T23:05:00Z","2021-04-19",FALSE,1,TRUE,"N","P","N","14-634457-2021-04-19","2021","night",9,FALSE,3,1,"Regular Season","S","N","Normal Game",120,"Final","F","Final","F",FALSE,"F",NA,2,TRUE,FALSE,6,10,6,".625",137,"San Francisco Giants","/api/v1/teams/137",0,FALSE,FALSE,6,8,8,".500",143,"Philadelphia Phillies","/api/v1/teams/143",2681,"Citizens Bank Park","/api/v1/venues/2681","/api/v1/game/634457/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"653",634396,"/api/v1.1/game/634396/feed/live","R","2021","2021-04-20T00:10:00Z","2021-04-19",FALSE,1,TRUE,"N","P","N","14-634396-2021-04-19","2021","night",9,FALSE,3,1,"Regular Season","S","N","Normal Game",120,"Final","F","Final","F",FALSE,"F",NA,4,TRUE,FALSE,6,9,8,".529",139,"Tampa Bay Rays","/api/v1/teams/139",1,FALSE,FALSE,6,9,6,".600",118,"Kansas City Royals","/api/v1/teams/118",7,"Kauffman Stadium","/api/v1/venues/7","/api/v1/game/634396/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"654",634536,"/api/v1.1/game/634536/feed/live","R","2021","2021-04-20T01:38:00Z","2021-04-19",FALSE,1,TRUE,"N","P","N","14-634536-2021-04-19","2021","night",9,FALSE,3,1,"Regular Season","S","N","Normal Game",120,"Final","F","Final","F",FALSE,"F",NA,6,TRUE,FALSE,6,8,9,".471",140,"Texas Rangers","/api/v1/teams/140",4,FALSE,FALSE,6,8,6,".571",108,"Los Angeles Angels","/api/v1/teams/108",1,"Angel Stadium","/api/v1/venues/1","/api/v1/game/634536/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"655",634421,"/api/v1.1/game/634421/feed/live","R","2021","2021-04-20T02:10:00Z","2021-04-19",FALSE,1,TRUE,"N","P","N","14-634421-2021-04-19","2021","night",9,FALSE,2,1,"Regular Season","S","N","Normal Game",120,"Final","F","Final","F",FALSE,"F",NA,3,FALSE,FALSE,6,13,4,".765",119,"Los Angeles Dodgers","/api/v1/teams/119",4,TRUE,FALSE,6,11,6,".647",136,"Seattle Mariners","/api/v1/teams/136",680,"T-Mobile Park","/api/v1/venues/680","/api/v1/game/634421/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"656",634399,"/api/v1.1/game/634399/feed/live","R","2021","2021-04-20T02:10:00Z","2021-04-19",FALSE,1,TRUE,"N","P","N","14-634399-2021-04-19","2021","night",9,FALSE,3,1,"Regular Season","S","N","Normal Game",120,"Final","F","Final","F",FALSE,"F",NA,3,TRUE,FALSE,6,9,7,".563",158,"Milwaukee Brewers","/api/v1/teams/158",1,FALSE,FALSE,6,10,8,".556",135,"San Diego Padres","/api/v1/teams/135",2680,"Petco Park","/api/v1/venues/2680","/api/v1/game/634399/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"657",634466,"/api/v1.1/game/634466/feed/live","R","2021","2021-04-20T01:40:00Z","2021-04-20",NA,1,TRUE,"N","P","N","14-634466-2021-04-19","2021","night",7,FALSE,3,1,"Regular Season","S","N","Normal Game",120,"Final","D","Postponed","DE",FALSE,"F","COVID-19",NA,NA,FALSE,6,6,9,".400",142,"Minnesota Twins","/api/v1/teams/142",NA,NA,FALSE,6,10,7,".588",133,"Oakland Athletics","/api/v1/teams/133",10,"Oakland Coliseum","/api/v1/venues/10","/api/v1/game/634466/content",NA,"2021-04-20T22:35:00Z","2021-04-20",NA,NA,NA,NA,NA,NA
"658",634417,"/api/v1.1/game/634417/feed/live","R","2021","2021-04-20T20:10:00Z","2021-04-20",FALSE,1,TRUE,"N","P","N","14-634417-2021-04-20","2021","day",9,FALSE,2,2,"Regular Season","S","N","Normal Game",120,"Final","F","Final","F",FALSE,"F",NA,1,TRUE,FALSE,6,14,4,".778",119,"Los Angeles Dodgers","/api/v1/teams/119",0,FALSE,FALSE,6,11,7,".611",136,"Seattle Mariners","/api/v1/teams/136",680,"T-Mobile Park","/api/v1/venues/680","/api/v1/game/634417/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"659",634397,"/api/v1.1/game/634397/feed/live","R","2021","2021-04-20T22:10:00Z","2021-04-20",FALSE,1,TRUE,"N","P","N","14-634397-2021-04-20","2021","night",9,FALSE,1,1,"Regular Season","S","N","Normal Game",120,"Final","F","Final","F",FALSE,"F",NA,8,TRUE,FALSE,6,9,9,".500",145,"Chicago White Sox","/api/v1/teams/145",5,FALSE,FALSE,6,8,8,".500",114,"Cleveland Indians","/api/v1/teams/114",5,"Progressive Field","/api/v1/venues/5","/api/v1/game/634397/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"660",634490,"/api/v1.1/game/634490/feed/live","R","2021","2021-04-20T22:30:00Z","2021-04-20",FALSE,1,TRUE,"Y","P","N","14-634490-2021-04-20","2021","day",7,FALSE,3,1,"Regular Season","S","N","Normal Game",120,"Final","F","Final","F",FALSE,"F",NA,0,FALSE,FALSE,6,6,9,".400",142,"Minnesota Twins","/api/v1/teams/142",7,TRUE,FALSE,6,10,7,".588",133,"Oakland Athletics","/api/v1/teams/133",10,"Oakland Coliseum","/api/v1/venues/10","/api/v1/game/634490/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"661",634466,"/api/v1.1/game/634466/feed/live","R","2021","2021-04-20T22:35:00Z","2021-04-20",FALSE,2,TRUE,"Y","P","N","14-634466-2021-04-20","2021","day",7,FALSE,3,2,"Regular Season","S","N","Normal Game",120,"Final","F","Final","F",TRUE,"F",NA,0,FALSE,FALSE,6,6,10,".375",142,"Minnesota Twins","/api/v1/teams/142",1,TRUE,FALSE,6,11,7,".611",133,"Oakland Athletics","/api/v1/teams/133",10,"Oakland Coliseum","/api/v1/venues/10","/api/v1/game/634466/content","Makeup of 4/19 PPD",NA,NA,"2021-04-20T01:40:00Z","2021-04-19",NA,NA,NA,NA
"662",634422,"/api/v1.1/game/634422/feed/live","R","2021","2021-04-20T22:35:00Z","2021-04-20",FALSE,1,TRUE,"N","P","N","14-634422-2021-04-20","2021","night",9,FALSE,2,1,"Regular Season","S","N","Normal Game",120,"Final","F","Final","F",FALSE,"F",NA,1,FALSE,FALSE,6,7,10,".412",144,"Atlanta Braves","/api/v1/teams/144",3,TRUE,FALSE,6,6,10,".375",147,"New York Yankees","/api/v1/teams/147",3313,"Yankee Stadium","/api/v1/venues/3313","/api/v1/game/634422/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"663",634408,"/api/v1.1/game/634408/feed/live","R","2021","2021-04-20T22:40:00Z","2021-04-20",FALSE,1,TRUE,"N","P","N","14-634408-2021-04-20","2021","night",9,FALSE,3,1,"Regular Season","S","N","Normal Game",120,"Final","F","Final","F",FALSE,"F",NA,5,TRUE,FALSE,6,7,10,".412",109,"Arizona Diamondbacks","/api/v1/teams/109",4,FALSE,FALSE,6,9,7,".563",113,"Cincinnati Reds","/api/v1/teams/113",2602,"Great American Ball Park","/api/v1/venues/2602","/api/v1/game/634408/content",NA,NA,NA,NA,NA,"2021-04-21T21:10:00Z","2021-04-21",NA,NA
"664",634427,"/api/v1.1/game/634427/feed/live","R","2021","2021-04-20T22:40:00Z","2021-04-20",FALSE,1,TRUE,"N","P","N","14-634427-2021-04-20","2021","night",9,FALSE,2,1,"Regular Season","S","N","Normal Game",120,"Final","F","Final","F",FALSE,"F",NA,7,TRUE,FALSE,6,8,9,".471",110,"Baltimore Orioles","/api/v1/teams/110",5,FALSE,FALSE,6,7,10,".412",146,"Miami Marlins","/api/v1/teams/146",4169,"loanDepot park","/api/v1/venues/4169","/api/v1/game/634427/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"665",634509,"/api/v1.1/game/634509/feed/live","R","2021","2021-04-20T23:05:00Z","2021-04-20",FALSE,1,TRUE,"N","P","N","14-634509-2021-04-20","2021","night",9,FALSE,3,2,"Regular Season","S","N","Normal Game",120,"Final","F","Final","F",FALSE,"F",NA,2,FALSE,FALSE,6,8,9,".471",138,"St. Louis Cardinals","/api/v1/teams/138",3,TRUE,FALSE,5,6,9,".400",120,"Washington Nationals","/api/v1/teams/120",3309,"Nationals Park","/api/v1/venues/3309","/api/v1/game/634509/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"666",634439,"/api/v1.1/game/634439/feed/live","R","2021","2021-04-20T23:05:00Z","2021-04-20",FALSE,1,TRUE,"N","P","N","14-634439-2021-04-20","2021","night",9,FALSE,3,2,"Regular Season","S","N","Normal Game",120,"Final","F","Final","F",FALSE,"F",NA,10,TRUE,FALSE,6,11,6,".647",137,"San Francisco Giants","/api/v1/teams/137",7,FALSE,FALSE,6,8,9,".471",143,"Philadelphia Phillies","/api/v1/teams/143",2681,"Citizens Bank Park","/api/v1/venues/2681","/api/v1/game/634439/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"667",634409,"/api/v1.1/game/634409/feed/live","R","2021","2021-04-20T23:10:00Z","2021-04-20",FALSE,1,TRUE,"N","P","N","14-634409-2021-04-20","2021","night",9,FALSE,2,1,"Regular Season","S","N","Normal Game",120,"Final","F","Final","F",FALSE,"F",NA,2,FALSE,FALSE,6,7,10,".412",141,"Toronto Blue Jays","/api/v1/teams/141",4,TRUE,FALSE,6,12,6,".667",111,"Boston Red Sox","/api/v1/teams/111",3,"Fenway Park","/api/v1/venues/3","/api/v1/game/634409/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"668",634411,"/api/v1.1/game/634411/feed/live","R","2021","2021-04-20T23:40:00Z","2021-04-20",FALSE,1,TRUE,"N","P","N","14-634411-2021-04-20","2021","night",9,FALSE,3,1,"Regular Season","S","N","Normal Game",145,"Final","F","Final","F",FALSE,"F",NA,1,FALSE,FALSE,5,8,5,".615",121,"New York Mets","/api/v1/teams/121",3,TRUE,FALSE,6,7,9,".438",112,"Chicago Cubs","/api/v1/teams/112",17,"Wrigley Field","/api/v1/venues/17","/api/v1/game/634411/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"669",634407,"/api/v1.1/game/634407/feed/live","R","2021","2021-04-21T00:10:00Z","2021-04-20",FALSE,1,TRUE,"N","P","N","14-634407-2021-04-20","2021","night",9,FALSE,3,2,"Regular Season","S","N","Normal Game",120,"Final","F","Final","F",FALSE,"F",NA,14,TRUE,FALSE,6,10,8,".556",139,"Tampa Bay Rays","/api/v1/teams/139",7,FALSE,FALSE,6,9,7,".563",118,"Kansas City Royals","/api/v1/teams/118",7,"Kauffman Stadium","/api/v1/venues/7","/api/v1/game/634407/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"670",634406,"/api/v1.1/game/634406/feed/live","R","2021","2021-04-21T00:40:00Z","2021-04-20",FALSE,1,TRUE,"N","P","N","14-634406-2021-04-20","2021","night",9,FALSE,2,1,"Regular Season","S","N","Normal Game",120,"Final","F","Final","F",FALSE,"F",NA,2,FALSE,FALSE,6,7,9,".438",117,"Houston Astros","/api/v1/teams/117",6,TRUE,FALSE,6,5,12,".294",115,"Colorado Rockies","/api/v1/teams/115",19,"Coors Field","/api/v1/venues/19","/api/v1/game/634406/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"671",634398,"/api/v1.1/game/634398/feed/live","R","2021","2021-04-21T01:38:00Z","2021-04-20",FALSE,1,TRUE,"N","P","N","14-634398-2021-04-20","2021","night",9,FALSE,3,2,"Regular Season","S","N","Normal Game",120,"Final","F","Final","F",FALSE,"F",NA,2,FALSE,FALSE,6,8,10,".444",140,"Texas Rangers","/api/v1/teams/140",6,TRUE,FALSE,6,9,6,".600",108,"Los Angeles Angels","/api/v1/teams/108",1,"Angel Stadium","/api/v1/venues/1","/api/v1/game/634398/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"672",634392,"/api/v1.1/game/634392/feed/live","R","2021","2021-04-21T02:10:00Z","2021-04-20",FALSE,1,TRUE,"N","P","N","14-634392-2021-04-20","2021","night",9,FALSE,3,2,"Regular Season","S","N","Normal Game",120,"Final","F","Final","F",FALSE,"F",NA,6,TRUE,FALSE,6,10,7,".588",158,"Milwaukee Brewers","/api/v1/teams/158",0,FALSE,FALSE,6,10,9,".526",135,"San Diego Padres","/api/v1/teams/135",2680,"Petco Park","/api/v1/venues/2680","/api/v1/game/634392/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"673",634390,"/api/v1.1/game/634390/feed/live","R","2021","2021-04-20T22:40:00Z","2021-04-21",NA,1,TRUE,"N","P","N","14-634390-2021-04-20","2021","night",7,FALSE,3,1,"Regular Season","S","N","Normal Game",120,"Final","D","Postponed","DR",FALSE,"F","Rain",NA,NA,FALSE,6,8,9,".471",134,"Pittsburgh Pirates","/api/v1/teams/134",NA,NA,FALSE,6,6,11,".353",116,"Detroit Tigers","/api/v1/teams/116",2394,"Comerica Park","/api/v1/venues/2394","/api/v1/game/634390/content",NA,"2021-04-21T18:10:00Z","2021-04-21",NA,NA,NA,NA,NA,NA
"674",634428,"/api/v1.1/game/634428/feed/live","R","2021","2021-04-21T17:05:00Z","2021-04-21",FALSE,1,TRUE,"N","P","N","14-634428-2021-04-21","2021","day",9,FALSE,3,3,"Regular Season","S","N","Normal Game",120,"Final","F","Final","F",FALSE,"F",NA,5,FALSE,FALSE,6,11,7,".611",137,"San Francisco Giants","/api/v1/teams/137",6,TRUE,FALSE,6,9,9,".500",143,"Philadelphia Phillies","/api/v1/teams/143",2681,"Citizens Bank Park","/api/v1/venues/2681","/api/v1/game/634428/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"675",634497,"/api/v1.1/game/634497/feed/live","R","2021","2021-04-21T17:10:00Z","2021-04-21",FALSE,1,TRUE,"N","P","N","14-634497-2021-04-21","2021","day",9,FALSE,2,2,"Regular Season","S","N","Normal Game",120,"Final","F","Final","F",FALSE,"F",NA,0,FALSE,FALSE,6,8,10,".444",110,"Baltimore Orioles","/api/v1/teams/110",3,TRUE,FALSE,6,8,10,".444",146,"Miami Marlins","/api/v1/teams/146",4169,"loanDepot park","/api/v1/venues/4169","/api/v1/game/634497/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"676",634390,"/api/v1.1/game/634390/feed/live","R","2021","2021-04-21T18:10:00Z","2021-04-21",FALSE,1,TRUE,"S","P","N","14-634390-2021-04-21","2021","day",7,FALSE,3,1,"Regular Season","S","N","Normal Game",120,"Final","F","Final","F",FALSE,"F",NA,3,TRUE,FALSE,6,8,9,".471",134,"Pittsburgh Pirates","/api/v1/teams/134",2,FALSE,FALSE,6,6,11,".353",116,"Detroit Tigers","/api/v1/teams/116",2394,"Comerica Park","/api/v1/venues/2394","/api/v1/game/634390/content","Makeup of 4/20 PPD",NA,NA,"2021-04-20T22:40:00Z","2021-04-20",NA,NA,NA,NA
"677",634423,"/api/v1.1/game/634423/feed/live","R","2021","2021-04-21T22:40:00Z","2021-04-21",FALSE,2,TRUE,"S","P","N","14-634423-2021-04-21","2021","night",7,FALSE,3,2,"Regular Season","S","N","Normal Game",120,"Final","F","Final","F",FALSE,"F",NA,2,FALSE,FALSE,6,8,10,".444",134,"Pittsburgh Pirates","/api/v1/teams/134",5,TRUE,FALSE,6,7,11,".389",116,"Detroit Tigers","/api/v1/teams/116",2394,"Comerica Park","/api/v1/venues/2394","/api/v1/game/634423/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"678",634424,"/api/v1.1/game/634424/feed/live","R","2021","2021-04-21T19:10:00Z","2021-04-21",FALSE,1,TRUE,"N","P","N","14-634424-2021-04-21","2021","day",9,FALSE,2,2,"Regular Season","S","N","Normal Game",120,"Final","F","Final","F",FALSE,"F",NA,3,FALSE,FALSE,6,7,10,".412",117,"Houston Astros","/api/v1/teams/117",6,TRUE,FALSE,6,6,12,".333",115,"Colorado Rockies","/api/v1/teams/115",19,"Coors Field","/api/v1/venues/19","/api/v1/game/634424/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"679",634440,"/api/v1.1/game/634440/feed/live","R","2021","2021-04-21T19:37:00Z","2021-04-21",FALSE,1,TRUE,"N","P","N","14-634440-2021-04-21","2021","day",9,FALSE,3,3,"Regular Season","S","N","Normal Game",120,"Final","F","Final","F",FALSE,"F",NA,12,FALSE,FALSE,6,6,11,".353",142,"Minnesota Twins","/api/v1/teams/142",13,TRUE,FALSE,6,12,7,".632",133,"Oakland Athletics","/api/v1/teams/133",10,"Oakland Coliseum","/api/v1/venues/10","/api/v1/game/634440/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"680",634405,"/api/v1.1/game/634405/feed/live","R","2021","2021-04-21T20:05:00Z","2021-04-21",FALSE,1,TRUE,"N","P","N","14-634405-2021-04-21","2021","day",9,FALSE,3,3,"Regular Season","S","N","Normal Game",120,"Final","F","Final","F",FALSE,"F",NA,0,FALSE,FALSE,6,8,10,".444",138,"St. Louis Cardinals","/api/v1/teams/138",1,TRUE,FALSE,5,7,9,".438",120,"Washington Nationals","/api/v1/teams/120",3309,"Nationals Park","/api/v1/venues/3309","/api/v1/game/634405/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"681",634430,"/api/v1.1/game/634430/feed/live","R","2021","2021-04-21T20:07:00Z","2021-04-21",FALSE,1,TRUE,"N","P","N","14-634430-2021-04-21","2021","day",9,FALSE,3,3,"Regular Season","S","N","Normal Game",120,"Final","F","Final","F",FALSE,"F",NA,7,TRUE,FALSE,6,9,10,".474",140,"Texas Rangers","/api/v1/teams/140",4,FALSE,FALSE,6,9,7,".563",108,"Los Angeles Angels","/api/v1/teams/108",1,"Angel Stadium","/api/v1/venues/1","/api/v1/game/634430/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"682",634476,"/api/v1.1/game/634476/feed/live","R","2021","2021-04-21T20:10:00Z","2021-04-21",FALSE,1,TRUE,"N","P","N","14-634476-2021-04-21","2021","day",9,FALSE,3,3,"Regular Season","S","N","Normal Game",120,"Final","F","Final","F",FALSE,"F",NA,4,TRUE,FALSE,6,11,7,".611",158,"Milwaukee Brewers","/api/v1/teams/158",2,FALSE,FALSE,6,10,10,".500",135,"San Diego Padres","/api/v1/teams/135",2680,"Petco Park","/api/v1/venues/2680","/api/v1/game/634476/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"683",634408,"/api/v1.1/game/634408/feed/live","R","2021","2021-04-21T21:10:00Z","2021-04-20",FALSE,1,TRUE,"N","P","N","14-634408-2021-04-21","2021","night",9,FALSE,3,2,"Regular Season","S","N","Normal Game",120,"Final","F","Final","F",FALSE,"F",NA,5,TRUE,FALSE,6,7,10,".412",109,"Arizona Diamondbacks","/api/v1/teams/109",4,FALSE,FALSE,6,9,7,".563",113,"Cincinnati Reds","/api/v1/teams/113",2602,"Great American Ball Park","/api/v1/venues/2602","/api/v1/game/634408/content",NA,NA,NA,NA,NA,NA,NA,"2021-04-20T22:40:00Z","2021-04-20"
"684",634504,"/api/v1.1/game/634504/feed/live","R","2021","2021-04-21T22:35:00Z","2021-04-21",FALSE,1,TRUE,"N","P","N","14-634504-2021-04-21","2021","night",9,FALSE,2,2,"Regular Season","S","N","Normal Game",145,"Final","F","Final","F",FALSE,"F",NA,4,TRUE,FALSE,6,8,10,".444",144,"Atlanta Braves","/api/v1/teams/144",1,FALSE,FALSE,6,6,11,".353",147,"New York Yankees","/api/v1/teams/147",3313,"Yankee Stadium","/api/v1/venues/3313","/api/v1/game/634504/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"685",634444,"/api/v1.1/game/634444/feed/live","R","2021","2021-04-21T22:50:00Z","2021-04-21",FALSE,1,TRUE,"N","P","N","14-634444-2021-04-21","2021","night",9,FALSE,3,2,"Regular Season","S","N","Normal Game",120,"Final","F","Final","F",FALSE,"F",NA,8,TRUE,FALSE,6,8,10,".444",109,"Arizona Diamondbacks","/api/v1/teams/109",5,FALSE,FALSE,6,9,8,".529",113,"Cincinnati Reds","/api/v1/teams/113",2602,"Great American Ball Park","/api/v1/venues/2602","/api/v1/game/634444/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
