"","game_pk","link","gameType","season","gameDate","officialDate","isTie","gameNumber","publicFacing","doubleHeader","gamedayType","tiebreaker","calendarEventID","seasonDisplay","dayNight","scheduledInnings","reverseHomeAwayStatus","inningBreakLength","gamesInSeries","seriesGameNumber","seriesDescription","recordSource","ifNecessary","ifNecessaryDescription","description","status.abstractGameState","status.codedGameState","status.detailedState","status.statusCode","status.startTimeTBD","status.abstractGameCode","status.reason","teams.away.score","teams.away.isWinner","teams.away.splitSquad","teams.away.seriesNumber","teams.away.leagueRecord.wins","teams.away.leagueRecord.losses","teams.away.leagueRecord.pct","teams.away.team.id","teams.away.team.name","teams.away.team.link","teams.home.score","teams.home.isWinner","teams.home.splitSquad","teams.home.seriesNumber","teams.home.leagueRecord.wins","teams.home.leagueRecord.losses","teams.home.leagueRecord.pct","teams.home.team.id","teams.home.team.name","teams.home.team.link","venue.id","venue.name","venue.link","content.link","rescheduleDate","rescheduleGameDate","rescheduledFrom","rescheduledFromDate","resumeDate","resumeGameDate","resumedFrom","resumedFromDate"
"1",577597,"/api/v1.1/game/577597/feed/live","R","2019","2019-04-04T22:30:00Z","2019-04-04",FALSE,1,TRUE,"N","Y","N","44-577597-2019-04-04","2019","night",9,FALSE,120,4,1,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",NA,0,FALSE,FALSE,1,0,1,".000",456,"Great Lakes Loons","/api/v1/teams/456",4,TRUE,FALSE,1,1,0,"1.000",437,"Lake County Captains","/api/v1/teams/437",2759,"Classic Park","/api/v1/venues/2759","/api/v1/game/577597/content",NA,NA,NA,NA,NA,NA,NA,NA
"2",573994,"/api/v1.1/game/573994/feed/live","R","2019","2019-04-04T22:35:00Z","2019-04-04",FALSE,1,TRUE,"N","Y","N","44-573994-2019-04-04","2019","night",9,FALSE,120,4,1,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",NA,9,TRUE,FALSE,1,1,0,"1.000",448,"Hickory Crawdads","/api/v1/teams/448",4,FALSE,FALSE,1,0,1,".000",427,"Lakewood BlueClaws","/api/v1/teams/427",2866,"FirstEnergy Park","/api/v1/venues/2866","/api/v1/game/573994/content",NA,NA,NA,NA,NA,NA,NA,NA
"3",573924,"/api/v1.1/game/573924/feed/live","R","2019","2019-04-04T23:00:00Z","2019-04-04",FALSE,1,TRUE,"N","Y","N","44-573924-2019-04-04","2019","night",9,FALSE,120,4,1,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",NA,9,TRUE,FALSE,1,1,0,"1.000",432,"Rome Braves","/api/v1/teams/432",1,FALSE,FALSE,1,0,1,".000",487,"Kannapolis Intimidators","/api/v1/teams/487",2764,"Intimidators Stadium","/api/v1/venues/2764","/api/v1/game/573924/content",NA,NA,NA,NA,NA,NA,NA,NA
"4",573644,"/api/v1.1/game/573644/feed/live","R","2019","2019-04-04T23:00:00Z","2019-04-04",FALSE,1,TRUE,"N","Y","N","44-573644-2019-04-04","2019","night",9,FALSE,120,4,1,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",NA,8,FALSE,FALSE,1,0,1,".000",563,"Hagerstown Suns","/api/v1/teams/563",9,TRUE,FALSE,1,1,0,"1.000",477,"Greensboro Grasshoppers","/api/v1/teams/477",2723,"First National Bank Field","/api/v1/venues/2723","/api/v1/game/573644/content",NA,NA,NA,NA,NA,NA,NA,NA
"5",577807,"/api/v1.1/game/577807/feed/live","R","2019","2019-04-04T23:00:00Z","2019-04-04",FALSE,1,TRUE,"N","Y","N","44-577807-2019-04-04","2019","night",9,FALSE,120,4,1,"Regular Season","S","N","Normal Game","Moved from QCS","Final","F","Completed Early","FR",FALSE,"F","Rain",2,FALSE,FALSE,1,0,1,".000",420,"Burlington Bees","/api/v1/teams/420",9,TRUE,FALSE,1,1,0,"1.000",565,"Quad Cities River Bandits","/api/v1/teams/565",2750,"Community Field","/api/v1/venues/2750","/api/v1/game/577807/content",NA,NA,NA,NA,NA,NA,NA,NA
"6",577317,"/api/v1.1/game/577317/feed/live","R","2019","2019-04-04T23:00:00Z","2019-04-04",FALSE,1,TRUE,"N","Y","N","44-577317-2019-04-04","2019","night",9,FALSE,120,4,1,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",NA,3,TRUE,FALSE,1,1,0,"1.000",2498,"Bowling Green Hot Rods","/api/v1/teams/2498",2,FALSE,FALSE,1,0,1,".000",459,"Dayton Dragons","/api/v1/teams/459",2766,"Fifth Third Field","/api/v1/venues/2766","/api/v1/game/577317/content",NA,NA,NA,NA,NA,NA,NA,NA
"7",573714,"/api/v1.1/game/573714/feed/live","R","2019","2019-04-04T23:05:00Z","2019-04-04",FALSE,1,TRUE,"N","Y","N","44-573714-2019-04-04","2019","night",9,FALSE,120,4,1,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",NA,1,TRUE,FALSE,1,1,0,"1.000",525,"West Virginia Power","/api/v1/teams/525",0,FALSE,FALSE,1,0,1,".000",428,"Greenville Drive","/api/v1/teams/428",3429,"Fluor Field at the West End","/api/v1/venues/3429","/api/v1/game/573714/content",NA,NA,NA,NA,NA,NA,NA,NA
"8",574069,"/api/v1.1/game/574069/feed/live","R","2019","2019-04-04T23:05:00Z","2019-04-04",FALSE,1,TRUE,"N","Y","N","44-574069-2019-04-04","2019","night",9,FALSE,120,4,1,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",NA,6,TRUE,FALSE,1,1,0,"1.000",548,"Delmarva Shorebirds","/api/v1/teams/548",5,FALSE,FALSE,1,0,1,".000",495,"Lexington Legends","/api/v1/teams/495",2727,"Whitaker Bank Ballpark","/api/v1/venues/2727","/api/v1/game/574069/content",NA,NA,NA,NA,NA,NA,NA,NA
"9",573294,"/api/v1.1/game/573294/feed/live","R","2019","2019-04-04T23:05:00Z","2019-04-04",FALSE,1,TRUE,"N","Y","N","44-573294-2019-04-04","2019","night",9,FALSE,120,4,1,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",NA,9,TRUE,FALSE,1,1,0,"1.000",478,"Augusta GreenJackets","/api/v1/teams/478",5,FALSE,FALSE,1,0,1,".000",573,"Asheville Tourists","/api/v1/teams/573",2807,"McCormick Field","/api/v1/venues/2807","/api/v1/game/573294/content",NA,NA,NA,NA,NA,NA,NA,NA
"10",577877,"/api/v1.1/game/577877/feed/live","R","2019","2019-04-04T23:05:00Z","2019-04-04",FALSE,1,TRUE,"N","Y","N","44-577877-2019-04-04","2019","night",9,FALSE,120,4,1,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",NA,4,FALSE,FALSE,1,0,1,".000",582,"West Michigan Whitecaps","/api/v1/teams/582",5,TRUE,FALSE,1,1,0,"1.000",550,"South Bend Cubs","/api/v1/teams/550",2850,"Four Winds Field","/api/v1/venues/2850","/api/v1/game/577877/content",NA,NA,NA,NA,NA,NA,NA,NA
"11",577387,"/api/v1.1/game/577387/feed/live","R","2019","2019-04-04T23:05:00Z","2019-04-04",FALSE,1,TRUE,"N","Y","N","44-577387-2019-04-04","2019","night",9,FALSE,120,4,1,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",NA,0,FALSE,FALSE,1,0,1,".000",499,"Lansing Lugnuts","/api/v1/teams/499",3,TRUE,FALSE,1,1,0,"1.000",584,"Fort Wayne TinCaps","/api/v1/teams/584",3790,"Parkview Field","/api/v1/venues/3790","/api/v1/game/577387/content",NA,NA,NA,NA,NA,NA,NA,NA
"12",573504,"/api/v1.1/game/573504/feed/live","R","2019","2019-04-04T23:05:00Z","2019-04-04",FALSE,1,TRUE,"N","Y","N","44-573504-2019-04-04","2019","night",9,FALSE,120,4,1,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",NA,2,TRUE,FALSE,1,1,0,"1.000",233,"Charleston RiverDogs","/api/v1/teams/233",1,FALSE,FALSE,1,0,1,".000",3705,"Columbia Fireflies","/api/v1/teams/3705",4980,"Segra Park","/api/v1/venues/4980","/api/v1/game/573504/content",NA,NA,NA,NA,NA,NA,NA,NA
"13",577527,"/api/v1.1/game/577527/feed/live","R","2019","2019-04-04T23:30:00Z","2019-04-04",FALSE,1,TRUE,"N","Y","N","44-577527-2019-04-04","2019","night",9,FALSE,120,4,1,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",NA,0,FALSE,FALSE,1,0,1,".000",500,"Clinton LumberKings","/api/v1/teams/500",2,TRUE,FALSE,1,1,0,"1.000",446,"Kane County Cougars","/api/v1/teams/446",2827,"Northwestern Medicine Field","/api/v1/venues/2827","/api/v1/game/577527/content",NA,NA,NA,NA,NA,NA,NA,NA
"14",576967,"/api/v1.1/game/576967/feed/live","R","2019","2019-04-04T23:30:00Z","2019-04-04",FALSE,1,TRUE,"N","N","N","44-576967-2019-04-04","2019","night",9,FALSE,120,2,1,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",NA,6,TRUE,FALSE,1,1,0,"1.000",572,"Wisconsin Timber Rattlers","/api/v1/teams/572",1,FALSE,FALSE,1,0,1,".000",554,"Beloit Snappers","/api/v1/teams/554",2831,"Pohlman Field","/api/v1/venues/2831","/api/v1/game/576967/content",NA,NA,NA,NA,NA,NA,NA,NA
"15",577177,"/api/v1.1/game/577177/feed/live","R","2019","2019-04-04T23:35:00Z","2019-04-04",FALSE,1,TRUE,"N","Y","N","44-577177-2019-04-04","2019","night",9,FALSE,120,2,1,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",NA,10,TRUE,FALSE,1,1,0,"1.000",443,"Peoria Chiefs","/api/v1/teams/443",2,FALSE,FALSE,1,0,1,".000",492,"Cedar Rapids Kernels","/api/v1/teams/492",2857,"Perfect Game Field","/api/v1/venues/2857","/api/v1/game/577177/content",NA,NA,NA,NA,NA,NA,NA,NA
"16",577528,"/api/v1.1/game/577528/feed/live","R","2019","2019-04-05T17:00:00Z","2019-04-05",FALSE,1,TRUE,"N","Y","N","44-577528-2019-04-05","2019","day",9,FALSE,120,4,2,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",NA,5,TRUE,FALSE,1,1,1,".500",500,"Clinton LumberKings","/api/v1/teams/500",1,FALSE,FALSE,1,1,1,".500",446,"Kane County Cougars","/api/v1/teams/446",2827,"Northwestern Medicine Field","/api/v1/venues/2827","/api/v1/game/577528/content",NA,NA,NA,NA,NA,NA,NA,NA
"17",577598,"/api/v1.1/game/577598/feed/live","R","2019","2019-04-05T22:30:00Z","2019-04-05",FALSE,1,TRUE,"N","Y","N","44-577598-2019-04-05","2019","night",9,FALSE,120,4,2,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",NA,1,FALSE,FALSE,1,0,2,".000",456,"Great Lakes Loons","/api/v1/teams/456",6,TRUE,FALSE,1,2,0,"1.000",437,"Lake County Captains","/api/v1/teams/437",2759,"Classic Park","/api/v1/venues/2759","/api/v1/game/577598/content",NA,NA,NA,NA,NA,NA,NA,NA
"18",573925,"/api/v1.1/game/573925/feed/live","R","2019","2019-04-05T23:00:00Z","2019-04-05",FALSE,1,TRUE,"N","Y","N","44-573925-2019-04-05","2019","night",9,FALSE,120,4,2,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",NA,1,FALSE,FALSE,1,1,1,".500",432,"Rome Braves","/api/v1/teams/432",2,TRUE,FALSE,1,1,1,".500",487,"Kannapolis Intimidators","/api/v1/teams/487",2764,"Intimidators Stadium","/api/v1/venues/2764","/api/v1/game/573925/content",NA,NA,NA,NA,NA,NA,NA,NA
"19",573645,"/api/v1.1/game/573645/feed/live","R","2019","2019-04-05T23:00:00Z","2019-04-05",FALSE,1,TRUE,"N","Y","N","44-573645-2019-04-05","2019","night",9,FALSE,120,4,2,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",NA,0,FALSE,FALSE,1,0,2,".000",563,"Hagerstown Suns","/api/v1/teams/563",6,TRUE,FALSE,1,2,0,"1.000",477,"Greensboro Grasshoppers","/api/v1/teams/477",2723,"First National Bank Field","/api/v1/venues/2723","/api/v1/game/573645/content",NA,NA,NA,NA,NA,NA,NA,NA
"20",577318,"/api/v1.1/game/577318/feed/live","R","2019","2019-04-05T23:00:00Z","2019-04-05",FALSE,1,TRUE,"N","Y","N","44-577318-2019-04-05","2019","night",9,FALSE,120,4,2,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",NA,5,FALSE,FALSE,1,1,1,".500",2498,"Bowling Green Hot Rods","/api/v1/teams/2498",7,TRUE,FALSE,1,1,1,".500",459,"Dayton Dragons","/api/v1/teams/459",2766,"Fifth Third Field","/api/v1/venues/2766","/api/v1/game/577318/content",NA,NA,NA,NA,NA,NA,NA,NA
"21",573995,"/api/v1.1/game/573995/feed/live","R","2019","2019-04-05T23:05:00Z","2019-04-05",FALSE,1,TRUE,"N","Y","N","44-573995-2019-04-05","2019","night",9,FALSE,120,4,2,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",NA,7,TRUE,FALSE,1,2,0,"1.000",448,"Hickory Crawdads","/api/v1/teams/448",1,FALSE,FALSE,1,0,2,".000",427,"Lakewood BlueClaws","/api/v1/teams/427",2866,"FirstEnergy Park","/api/v1/venues/2866","/api/v1/game/573995/content",NA,NA,NA,NA,NA,NA,NA,NA
"22",573715,"/api/v1.1/game/573715/feed/live","R","2019","2019-04-05T23:05:00Z","2019-04-05",FALSE,1,TRUE,"N","Y","N","44-573715-2019-04-05","2019","night",9,FALSE,120,4,2,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",NA,2,FALSE,FALSE,1,1,1,".500",525,"West Virginia Power","/api/v1/teams/525",3,TRUE,FALSE,1,1,1,".500",428,"Greenville Drive","/api/v1/teams/428",3429,"Fluor Field at the West End","/api/v1/venues/3429","/api/v1/game/573715/content",NA,NA,NA,NA,NA,NA,NA,NA
"23",574070,"/api/v1.1/game/574070/feed/live","R","2019","2019-04-05T23:05:00Z","2019-04-05",FALSE,1,TRUE,"N","Y","N","44-574070-2019-04-05","2019","night",9,FALSE,120,4,2,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",NA,3,TRUE,FALSE,1,2,0,"1.000",548,"Delmarva Shorebirds","/api/v1/teams/548",0,FALSE,FALSE,1,0,2,".000",495,"Lexington Legends","/api/v1/teams/495",2727,"Whitaker Bank Ballpark","/api/v1/venues/2727","/api/v1/game/574070/content",NA,NA,NA,NA,NA,NA,NA,NA
"24",573295,"/api/v1.1/game/573295/feed/live","R","2019","2019-04-05T23:05:00Z","2019-04-05",FALSE,1,TRUE,"N","Y","N","44-573295-2019-04-05","2019","night",9,FALSE,120,4,2,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",NA,0,FALSE,FALSE,1,1,1,".500",478,"Augusta GreenJackets","/api/v1/teams/478",5,TRUE,FALSE,1,1,1,".500",573,"Asheville Tourists","/api/v1/teams/573",2807,"McCormick Field","/api/v1/venues/2807","/api/v1/game/573295/content",NA,NA,NA,NA,NA,NA,NA,NA
"25",577388,"/api/v1.1/game/577388/feed/live","R","2019","2019-04-05T23:05:00Z","2019-04-05",FALSE,1,TRUE,"N","Y","N","44-577388-2019-04-05","2019","night",9,FALSE,120,4,2,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",NA,7,TRUE,FALSE,1,1,1,".500",499,"Lansing Lugnuts","/api/v1/teams/499",3,FALSE,FALSE,1,1,1,".500",584,"Fort Wayne TinCaps","/api/v1/teams/584",3790,"Parkview Field","/api/v1/venues/3790","/api/v1/game/577388/content",NA,NA,NA,NA,NA,NA,NA,NA
"26",573505,"/api/v1.1/game/573505/feed/live","R","2019","2019-04-05T23:05:00Z","2019-04-05",FALSE,1,TRUE,"N","Y","N","44-573505-2019-04-05","2019","night",9,FALSE,120,4,2,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",NA,6,TRUE,FALSE,1,2,0,"1.000",233,"Charleston RiverDogs","/api/v1/teams/233",1,FALSE,FALSE,1,0,2,".000",3705,"Columbia Fireflies","/api/v1/teams/3705",4980,"Segra Park","/api/v1/venues/4980","/api/v1/game/573505/content",NA,NA,NA,NA,NA,NA,NA,NA
"27",576968,"/api/v1.1/game/576968/feed/live","R","2019","2019-04-05T23:30:00Z","2019-04-05",FALSE,1,TRUE,"N","Y","N","44-576968-2019-04-05","2019","night",9,FALSE,120,2,2,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",NA,5,FALSE,FALSE,1,1,1,".500",572,"Wisconsin Timber Rattlers","/api/v1/teams/572",6,TRUE,FALSE,1,1,1,".500",554,"Beloit Snappers","/api/v1/teams/554",2831,"Pohlman Field","/api/v1/venues/2831","/api/v1/game/576968/content",NA,NA,NA,NA,NA,NA,NA,NA
"28",577178,"/api/v1.1/game/577178/feed/live","R","2019","2019-04-05T23:35:00Z","2019-04-05",FALSE,1,TRUE,"N","Y","N","44-577178-2019-04-05","2019","night",9,FALSE,120,2,2,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",NA,4,FALSE,FALSE,1,1,1,".500",443,"Peoria Chiefs","/api/v1/teams/443",10,TRUE,FALSE,1,1,1,".500",492,"Cedar Rapids Kernels","/api/v1/teams/492",2857,"Perfect Game Field","/api/v1/venues/2857","/api/v1/game/577178/content",NA,NA,NA,NA,NA,NA,NA,NA
"29",577878,"/api/v1.1/game/577878/feed/live","R","2019","2019-04-05T23:35:00Z","2019-04-05",FALSE,1,TRUE,"N","Y","N","44-577878-2019-04-05","2019","night",9,FALSE,120,4,2,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",NA,0,FALSE,FALSE,1,0,2,".000",582,"West Michigan Whitecaps","/api/v1/teams/582",1,TRUE,FALSE,1,2,0,"1.000",550,"South Bend Cubs","/api/v1/teams/550",2850,"Four Winds Field","/api/v1/venues/2850","/api/v1/game/577878/content",NA,NA,NA,NA,NA,NA,NA,NA
"30",577808,"/api/v1.1/game/577808/feed/live","R","2019","2019-04-05T23:00:00Z","2019-04-06",NA,1,TRUE,"N","Y","N","44-577808-2019-04-05","2019","night",7,FALSE,120,4,2,"Regular Season","S","N","Normal Game","Moved from QCS","Final","D","Postponed","DG",FALSE,"F","Wet Grounds",NA,NA,FALSE,1,1,1,".500",420,"Burlington Bees","/api/v1/teams/420",NA,NA,FALSE,1,1,1,".500",565,"Quad Cities River Bandits","/api/v1/teams/565",2750,"Community Field","/api/v1/venues/2750","/api/v1/game/577808/content","2019-04-06T22:00:00Z","2019-04-06",NA,NA,NA,NA,NA,NA
"31",577947,"/api/v1.1/game/577947/feed/live","R","2019","2019-04-06T20:00:00Z","2019-04-06",FALSE,1,TRUE,"N","Y","N","44-577947-2019-04-06","2019","day",9,FALSE,120,4,3,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",NA,1,FALSE,FALSE,1,2,1,".667",550,"South Bend Cubs","/api/v1/teams/550",3,TRUE,FALSE,1,1,2,".333",582,"West Michigan Whitecaps","/api/v1/teams/582",2765,"Fifth Third Ballpark","/api/v1/venues/2765","/api/v1/game/577947/content",NA,NA,NA,NA,NA,NA,NA,NA
"32",573996,"/api/v1.1/game/573996/feed/live","R","2019","2019-04-06T20:05:00Z","2019-04-06",FALSE,1,TRUE,"N","Y","N","44-573996-2019-04-06","2019","day",9,FALSE,120,4,3,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",NA,9,TRUE,FALSE,1,3,0,"1.000",448,"Hickory Crawdads","/api/v1/teams/448",1,FALSE,FALSE,1,0,3,".000",427,"Lakewood BlueClaws","/api/v1/teams/427",2866,"FirstEnergy Park","/api/v1/venues/2866","/api/v1/game/573996/content",NA,NA,NA,NA,NA,NA,NA,NA
"33",577457,"/api/v1.1/game/577457/feed/live","R","2019","2019-04-06T20:05:00Z","2019-04-06",FALSE,1,TRUE,"N","Y","N","44-577457-2019-04-06","2019","day",9,FALSE,120,4,3,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",NA,5,TRUE,FALSE,1,3,0,"1.000",437,"Lake County Captains","/api/v1/teams/437",3,FALSE,FALSE,1,0,3,".000",456,"Great Lakes Loons","/api/v1/teams/456",3189,"Dow Diamond","/api/v1/venues/3189","/api/v1/game/577457/content",NA,NA,NA,NA,NA,NA,NA,NA
"34",578017,"/api/v1.1/game/578017/feed/live","R","2019","2019-04-06T21:05:00Z","2019-04-06",FALSE,1,TRUE,"N","Y","N","44-578017-2019-04-06","2019","day",9,FALSE,120,2,1,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",NA,0,FALSE,FALSE,2,1,2,".333",492,"Cedar Rapids Kernels","/api/v1/teams/492",2,TRUE,FALSE,2,2,1,".667",572,"Wisconsin Timber Rattlers","/api/v1/teams/572",2771,"Fox Cities Stadium","/api/v1/venues/2771","/api/v1/game/578017/content",NA,NA,NA,NA,NA,NA,NA,NA
"35",577808,"/api/v1.1/game/577808/feed/live","R","2019","2019-04-06T22:00:00Z","2019-04-06",FALSE,1,TRUE,"Y","Y","N","44-577808-2019-04-06","2019","night",7,FALSE,120,4,2,"Regular Season","S","N","Normal Game","Moved from QCS","Final","F","Final","F",FALSE,"F",NA,3,TRUE,FALSE,1,1,1,".500",420,"Burlington Bees","/api/v1/teams/420",0,FALSE,FALSE,1,1,1,".500",565,"Quad Cities River Bandits","/api/v1/teams/565",2750,"Community Field","/api/v1/venues/2750","/api/v1/game/577808/content",NA,NA,"2019-04-05T23:00:00Z","2019-04-05",NA,NA,NA,NA
"36",577107,"/api/v1.1/game/577107/feed/live","R","2019","2019-04-06T22:05:00Z","2019-04-06",FALSE,2,TRUE,"Y","Y","N","44-577107-2019-04-06","2019","night",7,FALSE,120,4,3,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",TRUE,"F",NA,0,FALSE,FALSE,1,1,2,".333",565,"Quad Cities River Bandits","/api/v1/teams/565",1,TRUE,FALSE,1,2,1,".667",420,"Burlington Bees","/api/v1/teams/420",2750,"Community Field","/api/v1/venues/2750","/api/v1/game/577107/content",NA,NA,NA,NA,NA,NA,NA,NA
"37",573296,"/api/v1.1/game/573296/feed/live","R","2019","2019-04-06T22:05:00Z","2019-04-06",FALSE,1,TRUE,"N","Y","N","44-573296-2019-04-06","2019","night",9,FALSE,120,4,3,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",NA,3,FALSE,FALSE,1,1,2,".333",478,"Augusta GreenJackets","/api/v1/teams/478",6,TRUE,FALSE,1,2,1,".667",573,"Asheville Tourists","/api/v1/teams/573",2807,"McCormick Field","/api/v1/venues/2807","/api/v1/game/573296/content",NA,NA,NA,NA,NA,NA,NA,NA
"38",577667,"/api/v1.1/game/577667/feed/live","R","2019","2019-04-06T22:05:00Z","2019-04-06",FALSE,1,TRUE,"N","Y","N","44-577667-2019-04-06","2019","night",9,FALSE,120,4,3,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",NA,8,TRUE,FALSE,1,2,1,".667",584,"Fort Wayne TinCaps","/api/v1/teams/584",4,FALSE,FALSE,1,1,2,".333",499,"Lansing Lugnuts","/api/v1/teams/499",2822,"Cooley Law School Stadium","/api/v1/venues/2822","/api/v1/game/577667/content",NA,NA,NA,NA,NA,NA,NA,NA
"39",573506,"/api/v1.1/game/573506/feed/live","R","2019","2019-04-06T22:05:00Z","2019-04-06",FALSE,1,TRUE,"N","Y","N","44-573506-2019-04-06","2019","night",9,FALSE,120,4,3,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",NA,2,FALSE,FALSE,1,2,1,".667",233,"Charleston RiverDogs","/api/v1/teams/233",3,TRUE,FALSE,1,1,2,".333",3705,"Columbia Fireflies","/api/v1/teams/3705",4980,"Segra Park","/api/v1/venues/4980","/api/v1/game/573506/content",NA,NA,NA,NA,NA,NA,NA,NA
"40",574071,"/api/v1.1/game/574071/feed/live","R","2019","2019-04-06T22:35:00Z","2019-04-06",FALSE,1,TRUE,"N","Y","N","44-574071-2019-04-06","2019","night",9,FALSE,120,4,3,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",NA,4,FALSE,FALSE,1,2,1,".667",548,"Delmarva Shorebirds","/api/v1/teams/548",5,TRUE,FALSE,1,1,2,".333",495,"Lexington Legends","/api/v1/teams/495",2727,"Whitaker Bank Ballpark","/api/v1/venues/2727","/api/v1/game/574071/content",NA,NA,NA,NA,NA,NA,NA,NA
"41",573926,"/api/v1.1/game/573926/feed/live","R","2019","2019-04-06T23:00:00Z","2019-04-06",FALSE,1,TRUE,"N","Y","N","44-573926-2019-04-06","2019","night",9,FALSE,120,4,3,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",NA,4,FALSE,FALSE,1,1,2,".333",432,"Rome Braves","/api/v1/teams/432",6,TRUE,FALSE,1,2,1,".667",487,"Kannapolis Intimidators","/api/v1/teams/487",2764,"Intimidators Stadium","/api/v1/venues/2764","/api/v1/game/573926/content",NA,NA,NA,NA,NA,NA,NA,NA
"42",573646,"/api/v1.1/game/573646/feed/live","R","2019","2019-04-06T23:00:00Z","2019-04-06",FALSE,1,TRUE,"N","Y","N","44-573646-2019-04-06","2019","night",9,FALSE,120,4,3,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",NA,6,TRUE,FALSE,1,1,2,".333",563,"Hagerstown Suns","/api/v1/teams/563",5,FALSE,FALSE,1,2,1,".667",477,"Greensboro Grasshoppers","/api/v1/teams/477",2723,"First National Bank Field","/api/v1/venues/2723","/api/v1/game/573646/content",NA,NA,NA,NA,NA,NA,NA,NA
"43",573716,"/api/v1.1/game/573716/feed/live","R","2019","2019-04-06T23:05:00Z","2019-04-06",FALSE,1,TRUE,"N","Y","N","44-573716-2019-04-06","2019","night",9,FALSE,120,4,3,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",NA,6,TRUE,FALSE,1,2,1,".667",525,"West Virginia Power","/api/v1/teams/525",5,FALSE,FALSE,1,1,2,".333",428,"Greenville Drive","/api/v1/teams/428",3429,"Fluor Field at the West End","/api/v1/venues/3429","/api/v1/game/573716/content",NA,NA,NA,NA,NA,NA,NA,NA
"44",577247,"/api/v1.1/game/577247/feed/live","R","2019","2019-04-06T23:30:00Z","2019-04-06",FALSE,1,TRUE,"N","Y","N","44-577247-2019-04-06","2019","night",9,FALSE,120,4,3,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",NA,1,FALSE,FALSE,1,1,2,".333",446,"Kane County Cougars","/api/v1/teams/446",6,TRUE,FALSE,1,2,1,".667",500,"Clinton LumberKings","/api/v1/teams/500",2725,"NelsonCorp Field","/api/v1/venues/2725","/api/v1/game/577247/content",NA,NA,NA,NA,NA,NA,NA,NA
"45",577737,"/api/v1.1/game/577737/feed/live","R","2019","2019-04-06T23:35:00Z","2019-04-06",FALSE,1,TRUE,"N","Y","N","44-577737-2019-04-06","2019","night",9,FALSE,120,2,1,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",NA,10,TRUE,FALSE,2,2,1,".667",554,"Beloit Snappers","/api/v1/teams/554",8,FALSE,FALSE,2,1,2,".333",443,"Peoria Chiefs","/api/v1/teams/443",2821,"Dozer Park","/api/v1/venues/2821","/api/v1/game/577737/content",NA,NA,NA,NA,NA,NA,NA,NA
