"","game_pk","link","gameType","season","gameDate","officialDate","isTie","gameNumber","publicFacing","doubleHeader","gamedayType","tiebreaker","calendarEventID","seasonDisplay","dayNight","scheduledInnings","reverseHomeAwayStatus","inningBreakLength","gamesInSeries","seriesGameNumber","seriesDescription","recordSource","ifNecessary","ifNecessaryDescription","description","resumeDate","resumeGameDate","rescheduleDate","rescheduleGameDate","status.abstractGameState","status.codedGameState","status.detailedState","status.statusCode","status.startTimeTBD","status.abstractGameCode","status.reason","teams.away.score","teams.away.isWinner","teams.away.splitSquad","teams.away.seriesNumber","teams.away.leagueRecord.wins","teams.away.leagueRecord.losses","teams.away.leagueRecord.pct","teams.away.team.id","teams.away.team.name","teams.away.team.link","teams.home.score","teams.home.isWinner","teams.home.splitSquad","teams.home.seriesNumber","teams.home.leagueRecord.wins","teams.home.leagueRecord.losses","teams.home.leagueRecord.pct","teams.home.team.id","teams.home.team.name","teams.home.team.link","venue.id","venue.name","venue.link","content.link","resumedFrom","resumedFromDate","rescheduledFrom","rescheduledFromDate"
"498",648069,"/api/v1.1/game/648069/feed/live","R","2021","2021-06-10T02:05:00Z","2021-06-09",FALSE,1,TRUE,"N","Y","N","44-648069-2021-06-09","2021","night",9,FALSE,120,6,2,"Regular Season","S","N","Normal Game",NA,NA,NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,4,FALSE,FALSE,6,21,11,".656",259,"Fresno Grizzlies","/api/v1/teams/259",5,TRUE,FALSE,6,20,12,".625",515,"Modesto Nuts","/api/v1/teams/515",2791,"John Thurman Field","/api/v1/venues/2791","/api/v1/game/648069/content",NA,NA,NA,NA
"499",647896,"/api/v1.1/game/647896/feed/live","R","2021","2021-06-10T02:05:00Z","2021-06-09",FALSE,1,TRUE,"N","Y","N","44-647896-2021-06-09","2021","night",9,FALSE,120,6,2,"Regular Season","S","N","Normal Game",NA,NA,NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,6,TRUE,FALSE,6,21,11,".656",476,"San Jose Giants","/api/v1/teams/476",5,FALSE,FALSE,6,12,20,".375",524,"Stockton Ports","/api/v1/teams/524",2731,"Banner Island Ballpark","/api/v1/venues/2731","/api/v1/game/647896/content",NA,NA,NA,NA
"500",649219,"/api/v1.1/game/649219/feed/live","R","2021","2021-06-10T20:00:00Z","2021-06-10",FALSE,1,TRUE,"N","Y","N","44-649219-2021-06-10","2021","day",9,FALSE,NA,NA,NA,"Regular Season","S","N","Normal Game",NA,"2021-06-11T20:00:00Z","2021-06-11",NA,NA,"Final","F","Final","F",FALSE,"F",NA,9,FALSE,FALSE,NA,19,13,".594",485,"Down East Wood Ducks","/api/v1/teams/485",10,TRUE,FALSE,NA,14,18,".438",3712,"Fayetteville Woodpeckers","/api/v1/teams/3712",5400,"SEGRA Stadium","/api/v1/venues/5400","/api/v1/game/649219/content",NA,NA,NA,NA
"501",649018,"/api/v1.1/game/649018/feed/live","R","2021","2021-06-10T21:00:00Z","2021-06-09",FALSE,1,TRUE,"N","Y","N","44-649018-2021-06-10","2021","night",9,FALSE,NA,5,3,"Regular Season","S","N","Normal Game",NA,NA,NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,8,TRUE,FALSE,6,22,9,".710",548,"Delmarva Shorebirds","/api/v1/teams/548",2,FALSE,FALSE,6,16,15,".516",481,"Lynchburg Hillcats","/api/v1/teams/481",2803,"Bank of the James Stadium","/api/v1/venues/2803","/api/v1/game/649018/content","2021-06-09T22:30:00Z","2021-06-09",NA,NA
"502",649595,"/api/v1.1/game/649595/feed/live","R","2021","2021-06-10T21:05:00Z","2021-06-10",FALSE,1,TRUE,"Y","Y","N","44-649595-2021-06-10","2021","night",7,FALSE,NA,6,2,"Regular Season","S","N","Normal Game",NA,NA,NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,6,FALSE,FALSE,6,15,16,".484",521,"Myrtle Beach Pelicans","/api/v1/teams/521",14,TRUE,FALSE,6,15,17,".469",478,"Augusta GreenJackets","/api/v1/teams/478",5345,"SRP Park","/api/v1/venues/5345","/api/v1/game/649595/content",NA,NA,NA,NA
"503",649558,"/api/v1.1/game/649558/feed/live","R","2021","2021-06-10T21:10:00Z","2021-06-10",FALSE,2,TRUE,"Y","Y","N","44-649558-2021-06-10","2021","night",7,FALSE,NA,6,3,"Regular Season","S","N","Normal Game","Makeup of 6/8 PPD",NA,NA,NA,NA,"Final","F","Final","F",TRUE,"F",NA,7,FALSE,FALSE,6,15,17,".469",521,"Myrtle Beach Pelicans","/api/v1/teams/521",8,TRUE,FALSE,6,16,17,".485",478,"Augusta GreenJackets","/api/v1/teams/478",5345,"SRP Park","/api/v1/venues/5345","/api/v1/game/649558/content",NA,NA,"2021-06-08T23:05:00Z","2021-06-08"
"504",648844,"/api/v1.1/game/648844/feed/live","R","2021","2021-06-10T22:05:00Z","2021-06-10",FALSE,1,TRUE,"N","E","N","44-648844-2021-06-10","2021","night",9,FALSE,120,6,3,"Regular Season","S","N","Normal Game",NA,NA,NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,5,FALSE,FALSE,6,14,19,".424",450,"Daytona Tortugas","/api/v1/teams/450",10,TRUE,FALSE,6,21,12,".636",3390,"Bradenton Marauders","/api/v1/teams/3390",2526,"LECOM Park","/api/v1/venues/2526","/api/v1/game/648844/content",NA,NA,NA,NA
"505",648408,"/api/v1.1/game/648408/feed/live","R","2021","2021-06-10T22:10:00Z","2021-06-10",FALSE,1,TRUE,"N","E","N","44-648408-2021-06-10","2021","night",9,FALSE,120,6,3,"Regular Season","S","N","Normal Game",NA,NA,NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,14,TRUE,FALSE,6,9,24,".273",279,"Palm Beach Cardinals","/api/v1/teams/279",8,FALSE,FALSE,6,19,14,".576",507,"St. Lucie Mets","/api/v1/teams/507",2856,"Clover Park","/api/v1/venues/2856","/api/v1/game/648408/content",NA,NA,NA,NA
"506",648675,"/api/v1.1/game/648675/feed/live","R","2021","2021-06-10T22:30:00Z","2021-06-10",FALSE,1,TRUE,"N","E","N","44-648675-2021-06-10","2021","night",9,FALSE,120,6,3,"Regular Season","S","N","Normal Game",NA,NA,NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,19,TRUE,FALSE,6,18,15,".545",509,"Fort Myers Mighty Mussels","/api/v1/teams/509",3,FALSE,FALSE,6,17,16,".515",479,"Jupiter Hammerheads","/api/v1/teams/479",2520,"Roger Dean Chevrolet Stadium","/api/v1/venues/2520","/api/v1/game/648675/content",NA,NA,NA,NA
"507",648517,"/api/v1.1/game/648517/feed/live","R","2021","2021-06-10T22:30:00Z","2021-06-10",FALSE,1,TRUE,"N","E","N","44-648517-2021-06-10","2021","night",9,FALSE,120,5,3,"Regular Season","S","N","Normal Game",NA,NA,NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,6,TRUE,FALSE,6,12,21,".364",424,"Dunedin Blue Jays","/api/v1/teams/424",1,FALSE,FALSE,6,14,19,".424",570,"Lakeland Flying Tigers","/api/v1/teams/570",2511,"Publix Field at Joker Marchant Stadium","/api/v1/venues/2511","/api/v1/game/648517/content",NA,NA,NA,NA
"508",649078,"/api/v1.1/game/649078/feed/live","R","2021","2021-06-10T23:00:00Z","2021-06-10",FALSE,1,TRUE,"N","Y","N","44-649078-2021-06-10","2021","night",9,FALSE,120,6,3,"Regular Season","S","N","Normal Game",NA,NA,NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,6,FALSE,FALSE,6,19,13,".594",249,"Carolina Mudcats","/api/v1/teams/249",10,TRUE,FALSE,6,6,26,".188",487,"Kannapolis Cannon Ballers","/api/v1/teams/487",2764,"Atrium Health Ballpark","/api/v1/venues/2764","/api/v1/game/649078/content",NA,NA,NA,NA
"509",648794,"/api/v1.1/game/648794/feed/live","R","2021","2021-06-10T23:00:00Z","2021-06-10",FALSE,1,TRUE,"N","E","N","44-648794-2021-06-10","2021","night",9,FALSE,120,6,3,"Regular Season","S","N","Normal Game",NA,NA,NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,3,FALSE,FALSE,6,23,10,".697",587,"Tampa Tarpons","/api/v1/teams/587",6,TRUE,FALSE,6,18,15,".545",566,"Clearwater Threshers","/api/v1/teams/566",2700,"BayCare Ballpark","/api/v1/venues/2700","/api/v1/game/648794/content",NA,NA,NA,NA
"510",648895,"/api/v1.1/game/648895/feed/live","R","2021","2021-06-10T23:05:00Z","2021-06-10",FALSE,1,TRUE,"N","Y","N","44-648895-2021-06-10","2021","night",9,FALSE,120,6,3,"Regular Season","S","N","Normal Game",NA,NA,NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,7,TRUE,FALSE,6,10,23,".303",436,"Fredericksburg Nationals","/api/v1/teams/436",4,FALSE,FALSE,6,17,16,".515",414,"Salem Red Sox","/api/v1/teams/414",2840,"Haley Toyota Field","/api/v1/venues/2840","/api/v1/game/648895/content",NA,NA,NA,NA
"511",649485,"/api/v1.1/game/649485/feed/live","R","2021","2021-06-10T23:05:00Z","2021-06-10",FALSE,1,TRUE,"N","Y","N","44-649485-2021-06-10","2021","night",9,FALSE,120,5,3,"Regular Season","S","N","Normal Game",NA,NA,NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,2,FALSE,FALSE,6,19,13,".594",3705,"Columbia Fireflies","/api/v1/teams/3705",5,TRUE,FALSE,6,20,13,".606",233,"Charleston RiverDogs","/api/v1/teams/233",2540,"Joseph P. Riley Jr. Ballpark","/api/v1/venues/2540","/api/v1/game/649485/content",NA,NA,NA,NA
"512",647837,"/api/v1.1/game/647837/feed/live","R","2021","2021-06-11T01:00:00Z","2021-06-10",FALSE,1,TRUE,"N","Y","N","44-647837-2021-06-10","2021","night",9,FALSE,120,6,3,"Regular Season","S","N","Normal Game",NA,NA,NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,2,FALSE,FALSE,6,15,17,".469",401,"Inland Empire 66ers","/api/v1/teams/401",4,TRUE,FALSE,6,7,26,".212",516,"Visalia Rawhide","/api/v1/teams/516",2835,"Valley Strong Ballpark","/api/v1/venues/2835","/api/v1/game/647837/content",NA,NA,NA,NA
"513",648059,"/api/v1.1/game/648059/feed/live","R","2021","2021-06-11T02:05:00Z","2021-06-10",FALSE,1,TRUE,"N","Y","N","44-648059-2021-06-10","2021","night",9,FALSE,120,6,3,"Regular Season","S","N","Normal Game",NA,NA,NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,12,TRUE,FALSE,6,22,11,".667",259,"Fresno Grizzlies","/api/v1/teams/259",1,FALSE,FALSE,6,20,13,".606",515,"Modesto Nuts","/api/v1/teams/515",2791,"John Thurman Field","/api/v1/venues/2791","/api/v1/game/648059/content",NA,NA,NA,NA
"514",647903,"/api/v1.1/game/647903/feed/live","R","2021","2021-06-11T02:05:00Z","2021-06-10",FALSE,1,TRUE,"N","Y","N","44-647903-2021-06-10","2021","night",9,FALSE,120,6,3,"Regular Season","S","N","Normal Game",NA,NA,NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,5,FALSE,FALSE,6,21,12,".636",476,"San Jose Giants","/api/v1/teams/476",14,TRUE,FALSE,6,13,20,".394",524,"Stockton Ports","/api/v1/teams/524",2731,"Banner Island Ballpark","/api/v1/venues/2731","/api/v1/game/647903/content",NA,NA,NA,NA
"515",648160,"/api/v1.1/game/648160/feed/live","R","2021","2021-06-11T02:05:00Z","2021-06-10",FALSE,1,TRUE,"N","Y","N","44-648160-2021-06-10","2021","night",9,FALSE,120,6,3,"Regular Season","S","N","Normal Game",NA,NA,NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,7,TRUE,FALSE,6,18,14,".563",526,"Rancho Cucamonga Quakes","/api/v1/teams/526",4,FALSE,FALSE,6,15,18,".455",103,"Lake Elsinore Storm","/api/v1/teams/103",2516,"The Diamond","/api/v1/venues/2516","/api/v1/game/648160/content",NA,NA,NA,NA
"516",649017,"/api/v1.1/game/649017/feed/live","R","2021","2021-06-10T22:30:00Z","2021-06-30",NA,1,TRUE,"N","Y","N","44-649017-2021-06-10","2021","night",7,FALSE,NA,6,3,"Regular Season","S","N","Normal Game",NA,NA,NA,"2021-06-11T21:05:00Z","2021-06-11","Final","D","Postponed","DR",FALSE,"F","Rain",NA,NA,FALSE,6,32,16,".667",548,"Delmarva Shorebirds","/api/v1/teams/548",NA,NA,FALSE,6,25,23,".521",481,"Lynchburg Hillcats","/api/v1/teams/481",2803,"Bank of the James Stadium","/api/v1/venues/2803","/api/v1/game/649017/content",NA,NA,NA,NA
"517",649219,"/api/v1.1/game/649219/feed/live","R","2021","2021-06-11T20:00:00Z","2021-06-10",FALSE,1,TRUE,"N","Y","N","44-649219-2021-06-11","2021","day",9,FALSE,NA,5,3,"Regular Season","S","N","Normal Game",NA,NA,NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,9,FALSE,FALSE,6,19,13,".594",485,"Down East Wood Ducks","/api/v1/teams/485",10,TRUE,FALSE,6,14,18,".438",3712,"Fayetteville Woodpeckers","/api/v1/teams/3712",5400,"SEGRA Stadium","/api/v1/venues/5400","/api/v1/game/649219/content","2021-06-10T20:00:00Z","2021-06-10",NA,NA
"518",648889,"/api/v1.1/game/648889/feed/live","R","2021","2021-06-11T22:05:00Z","2021-06-11",FALSE,1,TRUE,"N","E","N","44-648889-2021-06-11","2021","night",9,FALSE,120,6,4,"Regular Season","S","N","Normal Game",NA,NA,NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,5,FALSE,FALSE,6,14,20,".412",450,"Daytona Tortugas","/api/v1/teams/450",6,TRUE,FALSE,6,22,12,".647",3390,"Bradenton Marauders","/api/v1/teams/3390",2526,"LECOM Park","/api/v1/venues/2526","/api/v1/game/648889/content",NA,NA,NA,NA
"519",648407,"/api/v1.1/game/648407/feed/live","R","2021","2021-06-11T22:10:00Z","2021-06-11",FALSE,1,TRUE,"N","E","N","44-648407-2021-06-11","2021","night",9,FALSE,120,6,4,"Regular Season","S","N","Normal Game",NA,NA,NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,3,FALSE,FALSE,6,9,25,".265",279,"Palm Beach Cardinals","/api/v1/teams/279",5,TRUE,FALSE,6,20,14,".588",507,"St. Lucie Mets","/api/v1/teams/507",2856,"Clover Park","/api/v1/venues/2856","/api/v1/game/648407/content",NA,NA,NA,NA
"520",648674,"/api/v1.1/game/648674/feed/live","R","2021","2021-06-11T22:30:00Z","2021-06-11",FALSE,1,TRUE,"N","E","N","44-648674-2021-06-11","2021","night",9,FALSE,120,6,4,"Regular Season","S","N","Normal Game",NA,NA,NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,1,FALSE,FALSE,6,18,16,".529",509,"Fort Myers Mighty Mussels","/api/v1/teams/509",4,TRUE,FALSE,6,18,16,".529",479,"Jupiter Hammerheads","/api/v1/teams/479",2520,"Roger Dean Chevrolet Stadium","/api/v1/venues/2520","/api/v1/game/648674/content",NA,NA,NA,NA
"521",648506,"/api/v1.1/game/648506/feed/live","R","2021","2021-06-11T22:30:00Z","2021-06-11",FALSE,1,TRUE,"N","E","N","44-648506-2021-06-11","2021","night",9,FALSE,120,5,4,"Regular Season","S","N","Normal Game",NA,NA,NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,8,TRUE,FALSE,6,13,21,".382",424,"Dunedin Blue Jays","/api/v1/teams/424",7,FALSE,FALSE,6,14,20,".412",570,"Lakeland Flying Tigers","/api/v1/teams/570",2511,"Publix Field at Joker Marchant Stadium","/api/v1/venues/2511","/api/v1/game/648506/content",NA,NA,NA,NA
"522",648807,"/api/v1.1/game/648807/feed/live","R","2021","2021-06-11T22:30:00Z","2021-06-11",FALSE,1,TRUE,"N","E","N","44-648807-2021-06-11","2021","night",9,FALSE,120,6,4,"Regular Season","S","N","Normal Game",NA,NA,NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,6,TRUE,FALSE,6,24,10,".706",587,"Tampa Tarpons","/api/v1/teams/587",4,FALSE,FALSE,6,18,16,".529",566,"Clearwater Threshers","/api/v1/teams/566",2700,"BayCare Ballpark","/api/v1/venues/2700","/api/v1/game/648807/content",NA,NA,NA,NA
"523",649077,"/api/v1.1/game/649077/feed/live","R","2021","2021-06-11T23:00:00Z","2021-06-11",FALSE,1,TRUE,"N","Y","N","44-649077-2021-06-11","2021","night",9,FALSE,120,6,4,"Regular Season","S","N","Normal Game",NA,NA,NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,4,FALSE,FALSE,6,19,14,".576",249,"Carolina Mudcats","/api/v1/teams/249",6,TRUE,FALSE,6,7,26,".212",487,"Kannapolis Cannon Ballers","/api/v1/teams/487",2764,"Atrium Health Ballpark","/api/v1/venues/2764","/api/v1/game/649077/content",NA,NA,NA,NA
"524",649597,"/api/v1.1/game/649597/feed/live","R","2021","2021-06-11T23:05:00Z","2021-06-11",FALSE,1,TRUE,"N","Y","N","44-649597-2021-06-11","2021","night",9,FALSE,120,6,4,"Regular Season","S","N","Normal Game",NA,NA,NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,6,TRUE,FALSE,6,16,17,".485",521,"Myrtle Beach Pelicans","/api/v1/teams/521",2,FALSE,FALSE,6,16,18,".471",478,"Augusta GreenJackets","/api/v1/teams/478",5345,"SRP Park","/api/v1/venues/5345","/api/v1/game/649597/content",NA,NA,NA,NA
"525",649482,"/api/v1.1/game/649482/feed/live","R","2021","2021-06-11T23:05:00Z","2021-06-11",FALSE,1,TRUE,"N","Y","N","44-649482-2021-06-11","2021","night",9,FALSE,120,5,4,"Regular Season","S","N","Normal Game",NA,NA,NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,0,FALSE,FALSE,6,19,14,".576",3705,"Columbia Fireflies","/api/v1/teams/3705",7,TRUE,FALSE,6,21,13,".618",233,"Charleston RiverDogs","/api/v1/teams/233",2540,"Joseph P. Riley Jr. Ballpark","/api/v1/venues/2540","/api/v1/game/649482/content",NA,NA,NA,NA
"526",649218,"/api/v1.1/game/649218/feed/live","R","2021","2021-06-12T00:30:00Z","2021-06-11",FALSE,1,TRUE,"N","Y","N","44-649218-2021-06-11","2021","night",7,FALSE,NA,5,3,"Regular Season","S","N","Normal Game",NA,NA,NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,4,TRUE,FALSE,6,20,13,".606",485,"Down East Wood Ducks","/api/v1/teams/485",0,FALSE,FALSE,6,14,19,".424",3712,"Fayetteville Woodpeckers","/api/v1/teams/3712",5400,"SEGRA Stadium","/api/v1/venues/5400","/api/v1/game/649218/content",NA,NA,NA,NA
"527",647838,"/api/v1.1/game/647838/feed/live","R","2021","2021-06-12T01:00:00Z","2021-06-11",FALSE,1,TRUE,"N","Y","N","44-647838-2021-06-11","2021","night",9,FALSE,120,6,4,"Regular Season","S","N","Normal Game",NA,NA,NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,4,FALSE,FALSE,6,15,18,".455",401,"Inland Empire 66ers","/api/v1/teams/401",6,TRUE,FALSE,6,8,26,".235",516,"Visalia Rawhide","/api/v1/teams/516",2835,"Valley Strong Ballpark","/api/v1/venues/2835","/api/v1/game/647838/content",NA,NA,NA,NA
"528",648057,"/api/v1.1/game/648057/feed/live","R","2021","2021-06-12T02:05:00Z","2021-06-11",FALSE,1,TRUE,"N","Y","N","44-648057-2021-06-11","2021","night",9,FALSE,120,6,4,"Regular Season","S","N","Normal Game",NA,NA,NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,3,FALSE,FALSE,6,22,12,".647",259,"Fresno Grizzlies","/api/v1/teams/259",13,TRUE,FALSE,6,21,13,".618",515,"Modesto Nuts","/api/v1/teams/515",2791,"John Thurman Field","/api/v1/venues/2791","/api/v1/game/648057/content",NA,NA,NA,NA
"529",647901,"/api/v1.1/game/647901/feed/live","R","2021","2021-06-12T02:05:00Z","2021-06-11",FALSE,1,TRUE,"N","Y","N","44-647901-2021-06-11","2021","night",9,FALSE,120,6,4,"Regular Season","S","N","Normal Game",NA,NA,NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,5,TRUE,FALSE,6,22,12,".647",476,"San Jose Giants","/api/v1/teams/476",0,FALSE,FALSE,6,13,21,".382",524,"Stockton Ports","/api/v1/teams/524",2731,"Banner Island Ballpark","/api/v1/venues/2731","/api/v1/game/647901/content",NA,NA,NA,NA
"530",648278,"/api/v1.1/game/648278/feed/live","R","2021","2021-06-12T02:05:00Z","2021-06-11",FALSE,1,TRUE,"N","Y","N","44-648278-2021-06-11","2021","night",9,FALSE,120,6,4,"Regular Season","S","N","Normal Game",NA,NA,NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,11,TRUE,FALSE,6,19,14,".576",526,"Rancho Cucamonga Quakes","/api/v1/teams/526",6,FALSE,FALSE,6,15,19,".441",103,"Lake Elsinore Storm","/api/v1/teams/103",2516,"The Diamond","/api/v1/venues/2516","/api/v1/game/648278/content",NA,NA,NA,NA
"531",649016,"/api/v1.1/game/649016/feed/live","R","2021","2021-06-11T21:00:00Z","2021-06-12",NA,1,TRUE,"Y","Y","N","44-649016-2021-06-11","2021","night",7,FALSE,NA,6,4,"Regular Season","S","N","Normal Game",NA,NA,NA,"2021-06-12T20:05:00Z","2021-06-12","Final","D","Postponed","DR",FALSE,"F","Rain",NA,NA,FALSE,6,22,10,".688",548,"Delmarva Shorebirds","/api/v1/teams/548",NA,NA,FALSE,6,17,15,".531",481,"Lynchburg Hillcats","/api/v1/teams/481",2803,"Bank of the James Stadium","/api/v1/venues/2803","/api/v1/game/649016/content",NA,NA,NA,NA
"532",649017,"/api/v1.1/game/649017/feed/live","R","2021","2021-06-11T21:05:00Z","2021-06-30",NA,2,TRUE,"Y","Y","N","44-649017-2021-06-11","2021","night",7,FALSE,NA,6,3,"Regular Season","S","N","Normal Game","makeup from June 10",NA,NA,"2021-06-30T21:05:00Z","2021-06-30","Final","D","Postponed","DR",TRUE,"F","Rain",NA,NA,FALSE,6,33,16,".673",548,"Delmarva Shorebirds","/api/v1/teams/548",NA,NA,FALSE,6,25,24,".510",481,"Lynchburg Hillcats","/api/v1/teams/481",2803,"Bank of the James Stadium","/api/v1/venues/2803","/api/v1/game/649017/content",NA,NA,"2021-06-10T22:30:00Z","2021-06-10"
"533",648894,"/api/v1.1/game/648894/feed/live","R","2021","2021-06-11T23:05:00Z","2021-06-12",NA,1,TRUE,"N","Y","N","44-648894-2021-06-11","2021","night",7,FALSE,NA,6,4,"Regular Season","S","N","Normal Game",NA,NA,NA,"2021-06-12T21:10:00Z","2021-06-12","Final","D","Postponed","DG",FALSE,"F","Wet Grounds",NA,NA,FALSE,6,11,23,".324",436,"Fredericksburg Nationals","/api/v1/teams/436",NA,NA,FALSE,6,17,17,".500",414,"Salem Red Sox","/api/v1/teams/414",2840,"Haley Toyota Field","/api/v1/venues/2840","/api/v1/game/648894/content",NA,NA,NA,NA
"534",649015,"/api/v1.1/game/649015/feed/live","R","2021","2021-06-12T20:00:00Z","2021-06-12",FALSE,1,TRUE,"Y","Y","N","44-649015-2021-06-12","2021","night",7,FALSE,NA,5,3,"Regular Season","S","N","Normal Game",NA,NA,NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,1,FALSE,FALSE,6,22,10,".688",548,"Delmarva Shorebirds","/api/v1/teams/548",2,TRUE,FALSE,6,17,15,".531",481,"Lynchburg Hillcats","/api/v1/teams/481",2803,"Bank of the James Stadium","/api/v1/venues/2803","/api/v1/game/649015/content",NA,NA,NA,NA
"535",649016,"/api/v1.1/game/649016/feed/live","R","2021","2021-06-12T20:05:00Z","2021-06-12",FALSE,2,TRUE,"Y","Y","N","44-649016-2021-06-12","2021","night",7,FALSE,NA,5,4,"Regular Season","S","N","Normal Game","makeup of June 11 game",NA,NA,NA,NA,"Final","F","Final","F",TRUE,"F",NA,6,TRUE,FALSE,6,23,10,".697",548,"Delmarva Shorebirds","/api/v1/teams/548",3,FALSE,FALSE,6,17,16,".515",481,"Lynchburg Hillcats","/api/v1/teams/481",2803,"Bank of the James Stadium","/api/v1/venues/2803","/api/v1/game/649016/content",NA,NA,"2021-06-11T21:00:00Z","2021-06-11"
"536",649217,"/api/v1.1/game/649217/feed/live","R","2021","2021-06-12T21:00:00Z","2021-06-12",FALSE,1,TRUE,"N","Y","N","44-649217-2021-06-12","2021","night",9,FALSE,120,5,4,"Regular Season","S","N","Normal Game",NA,NA,NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,6,TRUE,FALSE,6,21,13,".618",485,"Down East Wood Ducks","/api/v1/teams/485",3,FALSE,FALSE,6,14,20,".412",3712,"Fayetteville Woodpeckers","/api/v1/teams/3712",5400,"SEGRA Stadium","/api/v1/venues/5400","/api/v1/game/649217/content",NA,NA,NA,NA
"537",648930,"/api/v1.1/game/648930/feed/live","R","2021","2021-06-12T21:05:00Z","2021-06-12",FALSE,1,TRUE,"Y","Y","N","44-648930-2021-06-12","2021","night",7,FALSE,NA,6,4,"Regular Season","S","N","Normal Game",NA,NA,NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,7,TRUE,FALSE,6,11,23,".324",436,"Fredericksburg Nationals","/api/v1/teams/436",0,FALSE,FALSE,6,17,17,".500",414,"Salem Red Sox","/api/v1/teams/414",2840,"Haley Toyota Field","/api/v1/venues/2840","/api/v1/game/648930/content",NA,NA,NA,NA
"538",648894,"/api/v1.1/game/648894/feed/live","R","2021","2021-06-12T21:10:00Z","2021-06-12",FALSE,2,TRUE,"Y","Y","N","44-648894-2021-06-12","2021","night",7,FALSE,NA,6,5,"Regular Season","S","N","Normal Game","makeup of June 10 game",NA,NA,NA,NA,"Final","F","Final","F",TRUE,"F",NA,4,FALSE,FALSE,6,11,24,".314",436,"Fredericksburg Nationals","/api/v1/teams/436",6,TRUE,FALSE,6,18,17,".514",414,"Salem Red Sox","/api/v1/teams/414",2840,"Haley Toyota Field","/api/v1/venues/2840","/api/v1/game/648894/content",NA,NA,"2021-06-11T23:05:00Z","2021-06-11"
"539",648516,"/api/v1.1/game/648516/feed/live","R","2021","2021-06-12T22:00:00Z","2021-06-12",FALSE,1,TRUE,"N","E","N","44-648516-2021-06-12","2021","night",9,FALSE,120,5,5,"Regular Season","S","N","Normal Game",NA,NA,NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,17,TRUE,FALSE,6,14,21,".400",424,"Dunedin Blue Jays","/api/v1/teams/424",2,FALSE,FALSE,6,14,21,".400",570,"Lakeland Flying Tigers","/api/v1/teams/570",2511,"Publix Field at Joker Marchant Stadium","/api/v1/venues/2511","/api/v1/game/648516/content",NA,NA,NA,NA
"540",649602,"/api/v1.1/game/649602/feed/live","R","2021","2021-06-12T22:05:00Z","2021-06-12",FALSE,1,TRUE,"N","Y","N","44-649602-2021-06-12","2021","night",9,FALSE,120,6,5,"Regular Season","S","N","Normal Game",NA,NA,NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,8,TRUE,FALSE,6,17,17,".500",521,"Myrtle Beach Pelicans","/api/v1/teams/521",1,FALSE,FALSE,6,16,19,".457",478,"Augusta GreenJackets","/api/v1/teams/478",5345,"SRP Park","/api/v1/venues/5345","/api/v1/game/649602/content",NA,NA,NA,NA
"541",648870,"/api/v1.1/game/648870/feed/live","R","2021","2021-06-12T22:05:00Z","2021-06-12",FALSE,1,TRUE,"N","E","N","44-648870-2021-06-12","2021","night",9,FALSE,120,6,5,"Regular Season","S","N","Normal Game",NA,NA,NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,5,FALSE,FALSE,6,14,21,".400",450,"Daytona Tortugas","/api/v1/teams/450",8,TRUE,FALSE,6,23,12,".657",3390,"Bradenton Marauders","/api/v1/teams/3390",2526,"LECOM Park","/api/v1/venues/2526","/api/v1/game/648870/content",NA,NA,NA,NA
